Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0h3Xy4V4apMraB5NuM8U7Z,"Stumblin' In","Stumblin' In","CYRIL",2023-11-10,213363,83,false,,1970-01-01T00:00:00Z,"","Spinnin' Records",0.875,0.518,2,-8.388,1,0.0551,0.0638,0.00995,0.125,0.37,126.089,4
spotify:track:2R7gA9dAHTjASKU0wiTJok,"Jerusalema (feat. Nomcebo Zikode) - Edit","Jerusalema (feat. Burna Boy & Nomcebo Zikode) [Remix]","Master KG;Nomcebo Zikode",2020-07-09,188986,62,false,,1970-01-01T00:00:00Z,"amapiano,gqom","Elektra France",0.903,0.545,1,-6.896,1,0.05,0.0226,0.0000082,0.0571,0.87,124.011,4
spotify:track:6pb5DtlAeG95dNQLHiArRU,"Rock My Body","Rock My Body (with INNA & Sash!)","R3HAB;INNA;Sash!",2023-04-28,137419,72,false,,1970-01-01T00:00:00Z,"slap house,edm,europop,eurodance","Spinnin' Records",0.662,0.821,2,-4.103,0,0.13,0.202,0,0.522,0.47,124.077,4
spotify:track:5kQIAjFMBsjWgWxmGjCM63,"Be My Baby","Be My Baby","Phil Walker",2024-06-28,138461,64,false,,1970-01-01T00:00:00Z,"","Phil Walker",0.409,0.66,1,-6.79,0,0.11,0.119,0,0.537,0.206,130.335,4
spotify:track:0oTMkYBSISoxinLAJtJytj,"Nothing's Gonna Stop Us Now - House-Mix","Nothing's Gonna Stop Us Now (House-Mix)","TTO",2024-03-01,124405,65,false,,1970-01-01T00:00:00Z,"","Mood of Sound",0.786,0.73,1,-5.154,1,0.323,0.0173,0.00000254,0.188,0.608,128.011,4
spotify:track:5A5bLKdL5I3k3FTEQlAUw7,"Following the Sun","Following the Sun","SUPER-Hi;NEEKA",2021-08-20,205000,76,false,,1970-01-01T00:00:00Z,"","BLENDED",0.734,0.828,6,-4.433,0,0.033,0.398,0.0225,0.136,0.717,127.023,4
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,"Shut Up and Dance","TALKING IS HARD","WALK THE MOON",2014-12-02,199080,86,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,4
spotify:track:2nNvQ15a2rHTiZKXITDDqI,"Stand By Me - Summer Version","Stand By Me (Summer Version)","LABACK;Dave Fenley",2024-10-10,157440,65,false,,1970-01-01T00:00:00Z,"","3023473 Records DK2",0.755,0.824,7,-5.341,1,0.032,0.00482,0.000746,0.0464,0.873,124.989,4
spotify:track:331l3xABO0HMr1Kkyh2LZq,"I Don't Wanna Wait","I Don't Wanna Wait","David Guetta;OneRepublic",2024-04-05,149667,82,false,,1970-01-01T00:00:00Z,"edm,pop suave","Parlophone UK",0.681,0.714,1,-4.617,0,0.0309,0.0375,0,0.232,0.554,129.976,4
spotify:track:2KgCPRTAECwNbJG1uYdfjl,"Stamp On The Ground","Stamp!","ItaloBrothers",2010-12-10,197961,70,false,,1970-01-01T00:00:00Z,"italo dance","Punch",0.635,0.827,11,-7.541,0,0.0583,0.211,0.00719,0.0947,0.272,149.974,4
spotify:track:3XIEWK1V9n25PS9Vb6axj5,"Born to Be Alive - The Original","Born to Be Alive (The Original)","Patrick Hernandez",1978,188133,77,false,,1970-01-01T00:00:00Z,"disco,hi-nrg","Van Loo Music",0.704,0.868,2,-5.808,1,0.0315,0.0834,0,0.206,0.808,131.468,4
spotify:track:2dK99lWPkBVwNen6gK1AtI,"Bailando Bachata","Bailemos Otra Vez","Chayanne",2023-10-27,170809,80,false,,1970-01-01T00:00:00Z,"pop latino","Sony Music Latin",0.825,0.872,8,-4.441,1,0.0311,0.173,0.0000228,0.103,0.977,129.982,4
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Rasputin","Rasputin","Majestic;Boney M.",2021-02-26,186209,82,false,,1970-01-01T00:00:00Z,"disco","NITRON music",0.758,0.913,6,-2.926,0,0.113,0.00364,0.0000692,0.193,0.658,128.04,4
spotify:track:0nrRP2bk19rLc0orkWPQk2,"Wake Me Up","True","Avicii",2013-09-16,247426,88,false,,1970-01-01T00:00:00Z,"edm","Pophouse Entertainment Group",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
spotify:track:69uxyAqqPIsUyTO8txoP2M,"Adventure of a Lifetime","A Head Full of Dreams","Coldplay",2015-12-04,263786,88,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
spotify:track:3CTFBe112L2c9FE4q6AEaM,"Time After Time","Time After Time","UNDRESSD;Ellie May",2021-03-12,162256,60,false,,1970-01-01T00:00:00Z,"","RadioAddict",0.722,0.668,0,-7.484,1,0.036,0.129,0.00000109,0.172,0.506,123.968,4
spotify:track:1gihuPhrLraKYrJMAEONyc,"Feel So Close - Radio Edit","18 Months","Calvin Harris",2012-10-29,206413,88,false,,1970-01-01T00:00:00Z,"edm","Columbia",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
spotify:track:27SdWb2rFzO6GWiYDBTD9j,"Cheap Thrills","This Is Acting","Sia",2016-01-29,211666,80,false,,1970-01-01T00:00:00Z,"","Monkey Puzzle Records/RCA Records",0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,"I Wanna Dance with Somebody (Who Loves Me)","Whitney","Whitney Houston",1987-06-02,292875,85,false,,1970-01-01T00:00:00Z,"","Arista/Legacy",0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,4
spotify:track:09dB7Wv84s7uY40YbbeqG0,"Dressed For Success","Look Sharp!","Roxette",1988-10-21,249840,63,false,,1970-01-01T00:00:00Z,"pop sueco","WM Sweden",0.744,0.67,5,-5.305,1,0.0298,0.083,0,0.184,0.856,119.71,4
spotify:track:2goLsvvODILDzeeiT4dAoR,"Believe","Believe","Cher",1998,239026,83,false,,1970-01-01T00:00:00Z,"","Warner Records",0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,4
spotify:track:3Dzso9Q2WwupEclqgxBZht,"Pumped Up Kicks","Pumped Up Kicks","Madism;MKJ;Felix Samuel",2020-08-21,145161,65,false,,1970-01-01T00:00:00Z,"tropical house","Soave Records",0.669,0.687,0,-4.753,1,0.043,0.152,0.000016,0.308,0.386,123.903,4
spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","Riton;Nightcrawlers;Mufasa & Hypeman;Mufasa;Dopamine",2021-01-15,169153,81,false,,1970-01-01T00:00:00Z,"house","Ministry of Sound Recordings",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
spotify:track:2aSjWonALEwE3wTpjYMvc7,"There She Goes","There She Goes","CYRIL;MOONLGHT;The La's",2025-05-16,121874,74,false,,1970-01-01T00:00:00Z,"britpop,jangle pop","Spinnin' Records",0.806,0.89,7,-5.346,1,0.0678,0.00291,0.000718,0.0996,0.321,127.953,4
spotify:track:69VOxaMp2ewMQdAPHSYisH,"It's a Heartache - Summer Version","It's a Heartache (Summer Version)","LABACK",2025-02-12,158333,61,false,,1970-01-01T00:00:00Z,"","3023473 Records DK2",0.712,0.827,0,-5.415,1,0.0312,0.00157,0.0668,0.132,0.703,126.022,4
spotify:track:3BKD1PwArikchz2Zrlp1qi,"Baby Don't Hurt Me","Baby Don't Hurt Me","David Guetta;Anne-Marie;Coi Leray",2023-04-06,140017,79,false,,1970-01-01T00:00:00Z,"edm","Parlophone UK",0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,4
spotify:track:7DSAEUvxU8FajXtRloy8M0,"Flowers","Endless Summer Vacation","Miley Cyrus",2023-08-18,200600,88,false,,1970-01-01T00:00:00Z,"","Columbia",0.706,0.691,0,-4.775,1,0.0633,0.0584,0.0000699,0.0232,0.632,118.048,4
spotify:track:1xV55S7xpK7dFlBhu5ylFJ,"Dance With Me","Beautifully Ordinary","Tones And I",2024-08-02,225204,59,false,,1970-01-01T00:00:00Z,"","Elektra (NEK)",0.633,0.686,0,-4.493,1,0.0922,0.0543,0,0.56,0.442,128.888,4
spotify:track:6H0gZ1R4W9tIbb6HVvjNEe,"Acapulco","Nu King","Jason Derulo",2024-02-16,139672,62,false,,1970-01-01T00:00:00Z,"","Atlantic Records",0.77,0.799,10,-4.218,1,0.0512,0.0351,0,0.141,0.465,122.091,4
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Timber","Global Warming: Meltdown (Deluxe Version)","Pitbull;Kesha",2012,204134,86,false,,1970-01-01T00:00:00Z,"","Mr.305/Polo Grounds Music/RCA Records",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
spotify:track:33zHxgp8lHVMS7qKwOPWrH,"Beautiful Life","Beautiful Life","Mentol",2023-05-23,164500,55,false,,1970-01-01T00:00:00Z,"","Mentol",0.838,0.872,1,-1.807,1,0.0319,0.102,0.00026,0.0824,0.627,119.993,4
spotify:track:0FDzzruyVECATHXKHFs9eJ,"A Sky Full of Stars","Ghost Stories","Coldplay",2014-05-16,267866,88,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
spotify:track:0hr9IMEqFqNAdtNd2fJNtE,"Cry To Me","Cry To Me","Kilotile",2022-05-20,208368,59,false,,1970-01-01T00:00:00Z,"","Polydor Records",0.756,0.818,1,-7.758,0,0.0797,0.0101,0.0401,0.118,0.252,128.021,4
spotify:track:6YUTL4dYpB9xZO5qExPf05,"Summer","Motion","Calvin Harris",2014-10-31,222533,87,false,,1970-01-01T00:00:00Z,"edm","Columbia",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
spotify:track:47BBI51FKFwOMlIiX6m8ya,"I Want It That Way","Millennium","Backstreet Boys",1999-05-18,213306,86,false,,1970-01-01T00:00:00Z,"","Jive",0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,4
