Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3SWqGa1J0M7hSBUDM0KePD,"Legend","ATLAS","The Score",2017-10-13,189120,69,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Universal Records",0.601,0.757,2,-3.341,1,0.028,0.0139,0.0000885,0.0727,0.462,82.001,4
spotify:track:5ffwnb6hqsKZp8cG6q90OW,"Something Just Like This - Tokyo Remix","Something Just Like This (Tokyo Remix)","Coldplay;The Chainsmokers",2017-06-23,272986,43,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Disruptor Records/Columbia",0.365,0.86,11,-6.996,0,0.0586,0.00173,0.00112,0.988,0.143,102.863,4
spotify:track:4hWtNA80MqTwYUKjnQBdc2,"Rule the World","Modern Alchemy","Zayde Wølf",2018-06-08,192600,47,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Zayde Wolf",0.55,0.883,2,-5.964,1,0.0934,0.00715,0,0.0924,0.417,149.991,3
spotify:track:1zB4vmk8tFRmM9UULNzbLB,"Thunder","Evolve","Imagine Dragons",2017-06-23,187146,86,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Kid Ina Korner / Interscope",0.604,0.822,0,-4.833,1,0.0438,0.00672,0.134,0.147,0.288,167.997,4
spotify:track:6FT9FZccFD6nE8dMNslz2n,"Walk On Water","AMERICA","Thirty Seconds To Mars",2018-04-06,185466,4,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Thirty Seconds To Mars",0.495,0.787,8,-6.89,1,0.0368,0.0000916,0,0.167,0.388,140.003,4
spotify:track:3mTEYjm3kIm4YzJ5zxJZjs,"Flares","No Sound Without Silence","The Script",2014-09-15,229320,54,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Columbia",0.348,0.351,0,-9.883,0,0.0344,0.408,0,0.055,0.0661,164.054,4
spotify:track:32OlwWuMpZ6b0aN2RZOeMS,"Uptown Funk (feat. Bruno Mars)","Uptown Special","Mark Ronson;Bruno Mars",2015-01-12,269658,87,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Columbia",0.856,0.609,0,-7.223,1,0.0824,0.00801,0.0000815,0.0344,0.928,114.988,4
spotify:track:0cqRj7pUJDkTCEsJkx8snD,"Shake It Off","1989 (Deluxe)","Taylor Swift",2014-01-01,219200,83,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Taylor Swift",0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,4
spotify:track:4Ub8UsjWuewQrPhuepfVpd,"Pompeii","All This Bad Blood","Bastille",2013-01-01,214147,76,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","EMI (Virgin)",0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4
spotify:track:2bL2gyO6kBdLkNSkxXNh6x,"Animals","V","Maroon 5",2014-09-02,231013,85,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"pop","Interscope Records*",0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4
spotify:track:5qaEfEh1AtSdrdrByCP7qR,"Demons","Night Visions","Imagine Dragons",2012-09-04,177506,85,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Kid Ina Korner / Interscope",0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Timber","Global Warming: Meltdown (Deluxe Version)","Pitbull;Kesha",2012,204134,86,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Mr.305/Polo Grounds Music/RCA Records",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
spotify:track:1rfofaqEpACxVEHIZBJe6W,"Havana (feat. Young Thug)","Camila","Camila Cabello;Young Thug",2018-01-12,217308,83,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"rap,rap melódico,trap","Syco Music/Epic",0.765,0.523,2,-4.333,1,0.03,0.184,0.0000356,0.132,0.394,104.988,4
spotify:track:0kHyKhJMukHEPfeh8s7rdM,"Born To Be Yours","Born To Be Yours","Kygo;Imagine Dragons",2018-06-15,193320,69,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"tropical house","Kygo",0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,4
spotify:track:5yVIlYEHZxQVLyInCdldoS,"Impossible","James Arthur (Deluxe)","James Arthur",2013-11-04,209440,82,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"pop suave","Syco Music",0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533,4
spotify:track:2CEgGE6aESpnmtfiZwYlbV,"Dynamite","The Rokstarr Hits Collection","Taio Cruz",2010-01-01,202613,77,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Universal-Island Records Ltd.",0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,4
spotify:track:4x3qqSA4cP49oZQXPLnDBe,"Runnin'","Trespassing (Deluxe Version)","Adam Lambert",2012-05-08,228533,61,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","RCA Records Label",0.408,0.868,2,-4.438,0,0.0837,0.0082,0,0.151,0.387,83.469,4
spotify:track:2FY7b99s15jUprqC0M5NCT,"Natural","Origins (Deluxe)","Imagine Dragons",2018-11-09,189466,82,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Kid Ina Korner / Interscope",0.704,0.611,2,-6.112,1,0.041,0.217,0,0.0812,0.22,99.994,4
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,"Counting Stars","Native","OneRepublic",2013-01-01,257265,89,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"pop suave","Mosley / Interscope",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
spotify:track:2U8NXPTXZWG2O0ye2sYRiH,"I Love It (feat. Charli XCX)","THIS IS... ICONA POP","Icona Pop;Charli xcx",2013-08-23,157152,80,true,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"hyperpop,art pop","Record Company TEN/Big Beat/ATL",0.711,0.906,8,-2.671,1,0.0284,0.00952,0.0000164,0.153,0.824,125.916,4
spotify:track:1XGmzt0PVuFgQYYnV2It7A,"Payphone","Overexposed Track By Track","Maroon 5;Wiz Khalifa",2012-01-01,231173,87,true,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"pop","Interscope Records*",0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,4
spotify:track:4xTMKnLtz1PVfZRElleujx,"Ghostbusters","Ghostbusters (Original Motion Picture Soundtrack) [2016]","WALK THE MOON",2016-07-15,224686,49,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","RCA Records Label",0.693,0.887,10,-3.572,1,0.0378,0.00905,0.000118,0.777,0.656,116.502,4
spotify:track:5Hroj5K7vLpIG4FNCRIjbP,"Best Day Of My Life","Oh, What A Life","American Authors",2014-01-01,194240,81,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Island Records",0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000227,0.0558,0.536,100.012,4
spotify:track:1gv4xPanImH17bKZ9rOveR,"Raise Your Glass","Raise Your Glass","P!nk",2010-10-05,202960,78,true,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","LaFace Records",0.7,0.709,7,-5.006,1,0.0838,0.0048,0,0.029,0.624,122.019,4
spotify:track:62yJjFtgkhUrXktIoSjgP2,"Radioactive","Night Visions","Imagine Dragons",2012-09-04,186813,81,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Kid Ina Korner / Interscope",0.448,0.784,9,-3.686,1,0.0625,0.0999,0.000108,0.668,0.237,136.239,4
spotify:track:0qt5f5EL92o8Snzopsv0en,"Geronimo","Bombs Away","Sheppard",2015-01-12,218227,74,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Decca (UMO)",0.706,0.78,7,-6.267,1,0.0795,0.451,0.00141,0.115,0.451,142.029,4
spotify:track:7D1uVjVMC9nbi9vPZTgLlV,"I Will Never Let You Down - Steve Smart and WestFunk Radio Edit","I Will Never Let You Down (Remixes)","Rita Ora;Steve Smart;WestFunk",2014-05-11,188120,0,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Roc Nation/Columbia",0.551,0.804,1,-3.922,0,0.046,0.108,0,0.286,0.491,128.152,4
spotify:track:1NNAI51EuoRWw1ydX1zV7S,"Daylight","Overexposed Track By Track","Maroon 5",2012-01-01,225066,74,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"pop","Interscope Records*",0.656,0.674,7,-5.473,1,0.0269,0.00242,0,0.255,0.369,120.001,4
spotify:track:76EeScTnI2sCjDY0SfEoSb,"Work This Body","TALKING IS HARD","WALK THE MOON",2014-12-02,177626,57,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","RCA Records Label",0.421,0.831,4,-5.128,1,0.106,0.0283,0,0.464,0.488,134.184,4
spotify:track:1RidHM9BC4M8DpfSQ6YLJh,"Up (feat. Demi Lovato)","Never Been Better (Expanded Edition)","Olly Murs;Demi Lovato",2014-11-24,224293,66,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Epic",0.692,0.831,9,-5.389,1,0.034,0.0146,0,0.103,0.676,114.972,4
spotify:track:1NhPKVLsHhFUHIOZ32QnS2,"Secrets","Waking Up","OneRepublic",2009-01-01,224693,79,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"pop suave","Mosley / Interscope",0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,4
spotify:track:2RSHsoi04658QL5xgQVov3,"Bad Liar","Origins (Deluxe)","Imagine Dragons",2018-11-09,260773,82,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Kid Ina Korner / Interscope",0.307,0.637,3,-6.993,1,0.0569,0.0732,0,0.368,0.0805,88.693,4
spotify:track:7FC9Lng8iXU081lbigu8m8,"Heartbeat Song","Piece By Piece (Deluxe Version)","Kelly Clarkson",2015-02-27,198741,62,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"navidad","RCA Records Label",0.49,0.798,6,-3.66,1,0.0489,0.0137,0,0.0627,0.479,149.109,4
spotify:track:4sQmCQUZcnBPaVm4dEUKv7,"CAN'T STOP THE FEELING! - Film Version","TROLLS (Original Motion Picture Soundtrack)","Justin Timberlake;Anna Kendrick;Gwen Stefani;James Corden;Zooey Deschanel;Ron Funches;Caroline Hjelt;Aino Jawo;Christopher Mintz-Plasse;Kunal Nayyar",2016-09-23,237400,65,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"música infantil,humor","Villa 40/RCA Records",0.658,0.82,0,-5.825,1,0.0674,0.00816,0,0.0839,0.697,112.944,4
spotify:track:13P5rwmk2EsoFRIz9UCeh9,"Cool Kids","Talking Dreams (Deluxe Edition)","Echosmith",2013-10-04,237626,73,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Warner Records",0.719,0.671,8,-6.279,1,0.0336,0.0372,0.00000821,0.12,0.786,130.027,4
spotify:track:0iQ77tSa7ncj7zBPtVx6cU,"One Foot","What If Nothing","WALK THE MOON",2017-11-10,261371,59,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","RCA Records Label",0.582,0.822,0,-4.861,1,0.0365,0.00749,0.00000209,0.818,0.471,100.025,4
spotify:track:0ifc4mq2mVNefgQFmtXQpt,"Tell The World","Pure Fiction","Eric Hutchinson",2014-04-08,161328,49,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Let's Break Records",0.669,0.854,4,-5.899,1,0.0431,0.0653,0,0.288,0.706,120.035,4
spotify:track:5k5fWendNngd89O8JKoE8L,"Better When I'm Dancin'","Better When I'm Dancin'","Meghan Trainor",2015-10-14,176251,70,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Epic",0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,4
spotify:track:54ipXppHLA8U4yqpOFTUhr,"Bones","Mercury - Acts 1 & 2","Imagine Dragons",2022-07-01,165264,81,false,21ccj5pxwazjl6lctb5kboswq,2023-03-25T20:59:30Z,"","Kid Ina Korner / Interscope",0.772,0.75,5,-3.67,0,0.0455,0.0201,0,0.074,0.587,114.061,4
