Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2pX5qSgxQFwlrkjxph8fxb,"The Loco-Motion","Kylie","Kylie Minogue",1988-07-04,193920,2,false,nlacasse,2020-10-02T00:33:15Z,"dance pop","PAL Productions Limited",0.748,0.915,3,-5.23,1,0.0376,0.385,0.0585,0.0235,0.763,129,4
spotify:track:0NMUFQdEFjftg0BQnyZCsh,"Love at First Sight","Fever","Kylie Minogue",2002-11-19,238266,61,false,nlacasse,2020-10-02T00:33:30Z,"dance pop","Parlophone UK",0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994,4
spotify:track:1M3Im6Xjl0QUKbP9VAXxVf,"Sweet Dreams","Best Of La Bouche feat. Melanie Thornton (feat. Melanie Thornton)","La Bouche",2003-03-28,204586,60,false,nlacasse,2020-10-02T00:33:49Z,"eurodance,europop","MCI",0.656,0.956,11,-5.647,0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,4
spotify:track:3vSn1frPgFcRXrjWOfhMLl,"Be My Lover","Best Of La Bouche feat. Melanie Thornton (feat. Melanie Thornton)","La Bouche",2003-03-28,240866,73,false,nlacasse,2020-10-02T00:33:53Z,"eurodance,europop","MCI",0.658,0.963,1,-3.283,0,0.0326,0.00283,0.00000238,0.951,0.793,134.798,4
spotify:track:48QeTvEsFix8GaYm7dzFaD,"Tonight Is The Night","Tonight Is The Night","Le Click;Kayo",1997-05-19,234200,62,false,nlacasse,2020-10-02T00:34:19Z,"eurodance","Sony Music Catalog",0.811,0.739,11,-7.196,0,0.0451,0.00606,0.00000807,0.397,0.854,133.636,4
spotify:track:0w7XcNz84saf5p1nigc22t,"Please Don't Go (Radio Cut)","Please Don't Go","K.W.S.",2015-03-13,225920,42,false,nlacasse,2020-10-02T00:34:42Z,"","ZYX Music",0.723,0.966,3,-6.743,1,0.0382,0.0233,0.0127,0.158,0.525,120.272,4
spotify:track:0IkKz2J93C94Ei4BvDop7P,"Party Rock Anthem","Sorry For Party Rocking","LMFAO;Lauren Bennett;GoonRock",2011-01-01,262173,74,false,nlacasse,2020-10-02T00:34:56Z,"","Will I Am / A&M",0.75,0.727,5,-4.21,0,0.142,0.0188,0,0.266,0.359,129.992,4
spotify:track:7in46wlBseKBTcLi6lyhF9,"Sexy And I Know It","Sorry For Party Rocking","LMFAO",2011-01-01,199493,46,false,nlacasse,2020-10-02T00:34:56Z,"","Will I Am / A&M",0.71,0.851,7,-4.241,1,0.318,0.113,0,0.199,0.822,130.014,4
spotify:track:1r299qCKBLgUS9XJ9m1kEx,"Moves Like Jagger","Singles","Maroon 5;Christina Aguilera",2015-09-25,202640,72,false,nlacasse,2020-10-02T00:35:15Z,"pop","Interscope Records*",0.72,0.751,11,-4.485,0,0.0461,0.0113,0,0.353,0.599,128.017,4
spotify:track:3sl4dcqSwxHVnLfqwF2jly,"Hello (feat. Dragonette)","Hello","Martin Solveig;Dragonette",2010-12-14,191387,73,false,nlacasse,2020-10-02T00:35:24Z,"house francés","Big Beat Records/Atlantic",0.665,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.011,4
spotify:track:1oHNvJVbFkexQc0BpQp7Y4,"Starships","Pink Friday ... Roman Reloaded","Nicki Minaj",2011-01-01,210626,78,true,nlacasse,2020-10-02T00:35:34Z,"","Nicki Minaj/Cash Money",0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006,4
spotify:track:3eQlGeyuSibgAGPEJugaDW,"Back in Time - featured in ""Men In Black 3""","Global Warming: Meltdown (Deluxe Version)","Pitbull",2012,207439,60,false,nlacasse,2020-10-02T00:35:45Z,"","Mr.305/Polo Grounds Music/RCA Records",0.729,0.911,0,-4.5,1,0.045,0.00205,0.00000139,0.295,0.74,127.087,4
spotify:track:13plQdOoWSSXPRUSZc5FuM,"I Know You Want Me (Calle Ocho)","Pitbull Starring In Rebelution","Pitbull",2009-08-31,237120,73,false,nlacasse,2020-10-02T00:36:53Z,"","Mr.305/Polo Grounds Music/J Records",0.817,0.733,2,-6.009,1,0.145,0.0152,0.0000431,0.107,0.833,127.056,4
spotify:track:0ibYVniVLMJWvc3eNfYk8T,"Run Away","Another Night","Real McCoy",1995-03-28,244133,56,false,nlacasse,2020-10-02T00:37:03Z,"eurodance,europop","Arista",0.721,0.924,1,-8.282,1,0.0396,0.000683,0.00382,0.0817,0.694,130.947,4
spotify:track:06hsdMbBxWGqBO0TV0Zrkf,"Cotton Eye Joe","Sex & Violins","Rednex",1994-08-12,194000,75,false,nlacasse,2020-10-02T00:37:09Z,"","Muunshine Muusic",0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,4
spotify:track:0ByMNEPAPpOR5H69DVrTNy,"Don't Stop The Music","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,267080,88,false,nlacasse,2020-10-02T00:37:17Z,"","Def Jam Recordings",0.834,0.669,6,-5.582,0,0.0637,0.0341,0.0000718,0.0535,0.547,122.669,4
spotify:track:1zv3WFUbZ5vPxFq9I2jAU1,"We Found Love","Talk That Talk (Explicit)","Rihanna;Calvin Harris",2011-01-01,215226,65,false,nlacasse,2020-10-02T00:37:43Z,"edm","Def Jam Recordings",0.735,0.766,1,-4.485,1,0.0383,0.025,0.00141,0.108,0.6,127.975,4
spotify:track:53atjTU9UXZZD8K3waEugz,"Call Me Maybe (Remix)","Workout Cardio 35 Remixed","Cardio Hits! Workout",2015-10-28,277440,33,false,nlacasse,2020-10-02T00:38:11Z,"","Cardio Hits! Workout",0.736,0.962,7,-4.666,1,0.109,0.00936,0.000613,0.243,0.788,127.982,4
spotify:track:2xHN3lv6W2qlHSaoRsL2bL,"Played-A-Live (The Bongo Song)","Episode II","Safri Duo",2001,405693,44,false,nlacasse,2020-10-02T00:39:05Z,"clásica electrónica","Geffen*",0.634,0.97,8,-9.555,0,0.0568,0.0156,0.905,0.351,0.215,138.009,4
spotify:track:1DqdF42leyFIzqNDv9CjId,"Dynamite","Rokstarr","Taio Cruz",2010-01-01,203866,75,false,nlacasse,2020-10-02T00:39:30Z,"","Universal-Island Records Ltd.",0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,4
spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,"Break Your Heart","Rokstarr","Taio Cruz;Ludacris",2010-01-01,186266,73,false,nlacasse,2020-10-02T00:39:34Z,"hip hop sureño americano","Universal-Island Records Ltd.",0.666,0.899,8,-4.676,1,0.0281,0.00156,0,0.0678,0.616,122.049,4
spotify:track:3AGOgQzp0YcPH41u9p7dOp,"Glad You Came","The Wanted (Special Edition)","The Wanted",2012-01-01,198186,63,false,nlacasse,2020-10-02T00:39:41Z,"","Universal-Island Records Ltd.",0.61,0.841,7,-4.579,0,0.0692,0.056,0.00000985,0.118,0.431,126.889,4
spotify:track:0KAiuUOrLTIkzkpfpn9jb9,"Drive By","California 37","Train",2012-04-17,195973,82,false,nlacasse,2020-10-02T00:41:08Z,"pop suave","Columbia",0.765,0.837,1,-3.113,0,0.032,0.00107,0.0000106,0.0801,0.721,122.028,4
spotify:track:2Ld2LehpgQNREMxl9LlIzm,"Boom, Boom, Boom, Boom!!","Boom, Boom, Boom, Boom!!","Vengaboys",1998,202583,3,false,nlacasse,2020-10-02T00:41:20Z,"eurodance,europop","Breakin' Records/Violent Music BV",0.801,0.947,11,-4.624,0,0.0387,0.0118,0.427,0.0248,0.968,138.489,4
spotify:track:77j9HOrxUpWcjwra9jgvio,"We like to Party! (The Vengabus) Six Flags","We like to Party! (The Vengabus)","Vengaboys",1998,222458,2,false,nlacasse,2020-10-02T00:41:26Z,"eurodance,europop","Breakin' Records/Violent Music BV",0.785,0.931,8,-4.813,1,0.0465,0.0148,0.637,0.0459,0.969,135.986,4
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,"Feel It Still","Woodstock","Portugal. The Man",2017-06-16,163253,85,false,nlacasse,2020-10-02T00:41:35Z,"","Atlantic Records",0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4
spotify:track:0nrRP2bk19rLc0orkWPQk2,"Wake Me Up","True","Avicii",2013-09-16,247426,89,false,nlacasse,2020-10-02T00:41:45Z,"edm","Pophouse Entertainment Group",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
spotify:track:2iJuuzV8P9Yz0VSurttIV5,"Scream & Shout","#willpower","will.i.am;Britney Spears",2013-01-01,283400,84,true,nlacasse,2020-10-02T00:41:54Z,"pop","Interscope",0.772,0.685,5,-6.849,1,0.0696,0.019,0.0000896,0.131,0.501,130.039,4
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Timber","Global Warming: Meltdown (Deluxe Version)","Pitbull;Kesha",2012,204134,87,false,nlacasse,2020-10-02T00:42:00Z,"","Mr.305/Polo Grounds Music/RCA Records",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
spotify:track:2V65y3PX4DkRhy1djlxd9p,"Don't You Worry Child - Radio Edit","Don't You Worry Child","Swedish House Mafia;John Martin",2012-09-14,212862,85,false,nlacasse,2020-10-02T00:42:28Z,"edm","Pophouse Entertainment Group",0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,4
spotify:track:0n4bITAu0Y0nigrz3MFJMb,"Blurred Lines","Blurred Lines (Deluxe)","Robin Thicke;T.I.;Pharrell Williams",2013-01-01,263826,80,true,nlacasse,2020-10-02T00:42:34Z,"hip hop sureño americano","The Neptunes",0.853,0.599,7,-4.756,1,0.0411,0.00334,0.00000793,0.0759,0.843,119.993,4
spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,"Girls Like You (feat. Cardi B) - Cardi B Version","Red Pill Blues (Deluxe)","Maroon 5;Cardi B",2018-06-15,235545,70,true,nlacasse,2020-10-02T00:42:51Z,"pop","Interscope Records*",0.779,0.541,0,-6.824,1,0.0658,0.566,0,0.13,0.447,124.939,4
spotify:track:6rPO02ozF3bM7NnOV4h6s2,"Despacito - Remix","Despacito Feat. Justin Bieber (Remix)","Luis Fonsi;Daddy Yankee;Justin Bieber",2017-04-17,228826,76,false,nlacasse,2020-10-02T00:44:20Z,"latina,reggaetón","Republic/UMLE",0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,4
spotify:track:7qiZfU4dY1lWllzX7mPBI3,"Shape of You","÷ (Deluxe)","Ed Sheeran",2017-03-03,233712,91,false,nlacasse,2020-10-02T00:44:38Z,"pop suave","Atlantic Records UK",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,"Safe And Sound","In A Tidal Wave Of Mystery (Deluxe Edition)","Capital Cities",2013,192789,14,false,nlacasse,2020-10-02T00:44:47Z,"","Capital Cities",0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5
spotify:track:5Xt5iEbljmwJW51LMTQ6Nx,"What About Us - Cash Cash Remix","What About Us (The Remixes)","P!nk;Cash Cash",2017-09-15,233902,49,false,nlacasse,2020-10-02T00:45:12Z,"edm","RCA Records Label",0.597,0.797,8,-2.565,1,0.0469,0.0509,0.00000477,0.104,0.222,122.898,4
spotify:track:37ZJ0p5Jm13JPevGcx4SkF,"Livin' On A Prayer","Slippery When Wet","Bon Jovi",1986-08-16,249293,84,false,nlacasse,2020-10-02T00:47:31Z,"glam metal","Island Records",0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000206,0.294,0.794,122.509,4
spotify:track:7JJmb5XwzOO8jgpou264Ml,"There's Nothing Holdin' Me Back","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,199440,90,false,nlacasse,2020-10-02T00:47:39Z,"","Island Records",0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,4
spotify:track:2ihCaVdNZmnHZWt0fvAM7B,"Little Talks","My Head Is An Animal","Of Monsters and Men",2012-01-01,266600,83,false,nlacasse,2020-10-02T00:47:45Z,"folk pop","Universal Records",0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,4
spotify:track:03UrZgTINDqvnUMbbIMhql,"Gangnam Style (강남스타일)","Gangnam Style (강남스타일)","PSY",2012-01-01,219493,78,false,nlacasse,2020-10-02T00:47:52Z,"k-pop","Silent Records/Universal Republic Records",0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,4
spotify:track:6s8nHXTJVqFjXE4yVZPDHR,"Troublemaker (feat. Flo Rida)","Right Place Right Time (Expanded Edition)","Olly Murs;Flo Rida",2012-11-26,185586,76,false,nlacasse,2020-10-02T00:48:15Z,"","Epic",0.762,0.863,0,-3.689,0,0.0561,0.015,0,0.125,0.965,106.012,4
spotify:track:0H1OyEooZ5SzBYYdJEzxoy,"If I Had You","For Your Entertainment","Adam Lambert",2009-11-23,228240,59,false,nlacasse,2020-10-02T00:48:38Z,"","RCA Records Label",0.648,0.908,4,-4.251,0,0.108,0.0113,0,0.374,0.793,131.147,4
spotify:track:6inVHhmG2qEhwFR2eiWXjH,"Around the World (La La La La La)","Planet Pop","A Touch Of Class;Pete Konemann",1990-01-01,215506,56,false,nlacasse,2020-10-02T00:48:50Z,"europop,eurodance","King Size",0.625,0.976,9,-7.036,0,0.0275,0.163,0.000714,0.118,0.665,131.964,4
spotify:track:1gihuPhrLraKYrJMAEONyc,"Feel So Close - Radio Edit","18 Months","Calvin Harris",2012-10-29,206413,89,false,nlacasse,2020-10-02T00:49:07Z,"edm","Columbia",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
spotify:track:0k3yajjoN6uZINmPe2uKrt,"Let's Go","R.E.D. (Deluxe Edition)","Calvin Harris;Ne-Yo",2012-01-01,233240,31,false,nlacasse,2020-10-02T00:49:19Z,"edm","Island Def Jam/Motown",0.711,0.766,4,-7.253,0,0.0599,0.00641,0.0103,0.205,0.888,128.017,4
spotify:track:2JreXnkSzK2oVk2yQInpsi,"Evacuate the Dancefloor - Radio Edit","Evacuate The Dancefloor","Cascada",2009-08-18,210360,52,false,nlacasse,2020-10-02T00:49:25Z,"europop,eurodance","Unknown",0.75,0.695,0,-5.991,1,0.0494,0.0163,0,0.296,0.883,127.022,4
spotify:track:03VAF1TZF30Xq55Udts2J8,"Shallow - Fitness Version 132 BPM","Ultra Step Platinum Hits Fitness Session (15 Tracks Non-Stop Mixed Compilation for Fitness & Workout - 132 BPM / 32 Count)","D'Mixmasters",2018-12-21,247272,32,false,nlacasse,2020-12-20T01:51:16Z,"","Energy 4 Fitness",0.692,0.957,4,-3.586,0,0.0615,0.0115,0.000628,0.102,0.827,131.991,4
spotify:track:4r6eNCsrZnQWJzzvFh4nlg,"Firework","Teenage Dream","Katy Perry",2010-01-01,227893,76,false,nlacasse,2023-01-08T22:55:09Z,"pop","Capitol Records",0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,4
spotify:track:5pYlc1vQ6999WU43WzF4SR,"Barbra Streisand (Radio Edit)","Barbra Streisand","Duck Sauce",2010-10-15,194531,1,false,nlacasse,2023-01-08T23:01:10Z,"disco house","Fool's Gold Records",0.763,0.925,1,-1.997,1,0.0969,0.000737,0.136,0.218,0.455,127.95,4
spotify:track:2x7MyWybabEz6Y6wvHuwGE,"Just Dance","The Fame","Lady Gaga;Colby O'Donis",2008-01-01,241933,81,false,nlacasse,2023-01-08T23:03:08Z,"art pop,pop","Interscope",0.822,0.739,1,-4.541,0,0.0311,0.0264,0.0000428,0.181,0.745,118.99,4
spotify:track:2H1047e0oMSj10dgp7p2VG,"I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES)","Black Eyed Peas",2009-01-01,289133,81,false,nlacasse,2023-01-08T23:06:42Z,"","Interscope",0.744,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.966,4
spotify:track:22skzmqfdWrjJylampe0kt,"Can't Hold Us (feat. Ray Dalton)","The Heist","Macklemore;Ryan Lewis;Macklemore & Ryan Lewis;Ray Dalton",2012-10-09,258431,89,false,nlacasse,2023-01-08T23:43:20Z,"","Macklemore",0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Rasputin","Rasputin","Majestic;Boney M.",2021-02-26,186209,82,false,nlacasse,2023-01-08T23:46:31Z,"disco","NITRON music",0.758,0.913,6,-2.926,0,0.113,0.00364,0.0000692,0.193,0.658,128.04,4
spotify:track:37tzoWY1ubBQKGXiWdO5Qv,"Where Do You Go","My Promise","No Mercy",1996-10-05,272093,71,false,nlacasse,2024-08-08T12:01:45Z,"eurodance","MCI",0.734,0.828,10,-11.018,0,0.0318,0.0346,0.118,0.071,0.964,127.06,4
spotify:track:2goLsvvODILDzeeiT4dAoR,"Believe","Believe","Cher",1998,239026,84,false,nlacasse,2025-01-27T00:41:55Z,"","Warner Records",0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,4
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Nayer)","Planet Pit (Deluxe Version)","Pitbull;AFROJACK;Ne-Yo;Nayer",2011-06-17,252306,91,false,nlacasse,2025-01-27T00:42:18Z,"edm,big room","Mr.305/Polo Grounds Music/J Records",0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
spotify:track:2ENexcMEMsYk0rVJigVD3i,"Only Girl (In The World)","Loud","Rihanna",2010-01-01,235493,89,false,nlacasse,2025-01-27T00:42:40Z,"","Def Jam Recordings",0.789,0.706,11,-4.233,0,0.0429,0.112,0.0000171,0.0586,0.638,125.918,4
spotify:track:3dxDj8pDPlIHCIrUPXuCeG,"Sandstorm","Before the Storm","Darude",2000-01-01,225666,74,false,nlacasse,2025-01-27T00:43:13Z,"eurodance","16 Inch Records",0.532,0.967,11,-7.977,0,0.0457,0.146,0.985,0.115,0.59,136.083,4
spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,"Barbie Girl","Aquarium (Special Edition)","Aqua",1997-01-01,197960,79,false,nlacasse,2025-01-27T00:43:34Z,"europop,eurodance","Universal Music A/S",0.812,0.879,1,-10.998,0,0.0397,0.017,0.224,0.365,0.962,129.991,4
spotify:track:623rRTKwGmgjH6sjE9uWLh,"Scatman (ski-ba-bop-ba-dop-bop)","Scatman's World","Scatman John",1995-06-01,215973,75,false,nlacasse,2025-01-27T00:44:39Z,"eurodance","Iceberg Records",0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272,0.215,0.757,135.982,4
spotify:track:59VRFpPnC8pOhIH2WCWXF9,"Saturday Night - Radio Mix","Saturday Night Single","Whigfield",1994-09-19,247405,70,false,nlacasse,2025-01-27T00:45:48Z,"eurodance","X-Energy",0.728,0.784,11,-11.776,1,0.0379,0.0449,0.0918,0.0964,0.964,129.981,4
spotify:track:4ih3dyFZoeTdaeJW9mPbOI,"Mr. Vain - Original Radio Edit","Mr. Vain","Culture Beat",1993-01-01,257466,74,false,nlacasse,2025-01-27T00:46:08Z,"eurodance,europop","Abfahrt Media",0.703,0.997,9,-7.666,0,0.0399,0.0726,0.0235,0.123,0.391,132.872,4
spotify:track:6r2BECwMgEoRb5yLfp0Hca,"Born This Way","Born This Way (Special Edition)","Lady Gaga",2011-01-01,260252,71,false,nlacasse,2025-01-27T00:46:34Z,"art pop,pop","Interscope",0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.493,123.907,4
spotify:track:7eheoW4hxrH51ww2QePVwF,"Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams)","Super Hits","C & C Music Factory;Freedom Williams",2000-02-28,244093,70,false,nlacasse,2025-01-27T00:46:53Z,"hip house","Columbia/Legacy",0.557,0.798,6,-7.405,1,0.0935,0.000851,0.665,0.183,0.793,112.117,4
