Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6tYYEhNoXlPfjgkMmFpd5k,"Party Shaker - Video Edit","Turn This Club Around (Limited Edition)","R.I.O.;Nicco",2012-08-24,206537,55,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:35:49Z,"","Zoo Digital",0.669,0.923,7,-4.113,1,0.0332,0.0102,0.00000249,0.0659,0.967,127.998,4
spotify:track:0FkLMOUTkSTPSAYkIXQ579,"L'amour Toujours (Small Mix)","L'Amour Toujour","Gigi D'Agostino",2014-05-30,242053,66,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:35:55Z,"italo dance,eurodance","ZYX",0.637,0.878,7,-4.449,1,0.0302,0.0775,0.0227,0.364,0.742,139.053,4
spotify:track:69R5Ot0VZjFd71SOBgivoL,"Show Me Love - Radio Edit","Show Me Love","Laidback Luke;Steve Angello;Robin S",2009-03-24,184846,3,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:02Z,"big room,electro house,house progresivo","Mixmash Records",0.653,0.856,5,-4.197,1,0.0638,0.517,0,0.128,0.571,129.955,4
spotify:track:2USlegnFJLrVLpoVfPimKB,"Thunder","Thunder","Gabry Ponte;LUM!X;Prezioso",2021-05-07,160000,78,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:08Z,"italo dance,slap house,melbourne bounce","Spinnin' Records",0.67,0.896,1,-4.673,1,0.058,0.0342,0.0000321,0.344,0.403,101.216,3
spotify:track:1H1t63Jv0nX7ayhnoLPIiB,"ResuRection - Maurice West Remix","ResuRection (Maurice West Remix)","Planet Perfecto Knights;Maurice West",2019-02-18,204552,51,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:14Z,"trance,big room","Rave Culture",0.738,0.707,4,-4.984,0,0.0585,0.609,0.38,0.0625,0.174,130.004,4
spotify:track:1HCw8XKtTgWWU3JlEUR0qQ,"Bailar (feat. Elvis Crespo) - Radio Edit","Good Evening","Deorro;Elvis Crespo",2017-03-31,137661,57,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:27Z,"melbourne bounce,electro house,merengue,latin dance,salsa,latina","Ultra Records, LLC",0.793,0.848,9,-5.327,1,0.121,0.0637,0.226,0.0647,0.455,128.104,4
spotify:track:5MhsZlmKJG6X5kTHkdwC4B,"I'm an Albatraoz","I'm an Albatraoz","AronChupa;Little Sis Nora",2014-08-08,166848,74,true,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:30Z,"electro swing,melbourne bounce","Aron Ekberg",0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,4
spotify:track:5nIrdpo8eXQU3YgZelEXkd,"Shots & Squats","Shots & Squats","Vigiland;Tham Sway",2015-06-05,171799,59,true,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:37Z,"melbourne bounce","Universal Music AB",0.807,0.812,5,-5.009,0,0.106,0.00773,0.000501,0.236,0.242,128.012,4
spotify:track:7Gf1QHOnNvEExTLFSclfiM,"Ah Yeah So What","Ah Yeah So What","Will Sparks;Wiley;Elen Levon",2014-11-13,195000,3,true,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:41Z,"melbourne bounce,big room,techno,grime,uk grime,tropical house","Hussle Recordings",0.678,0.958,0,-3.906,1,0.157,0.0667,0.653,0.18,0.667,127.967,4
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,"The Nights","The Days / Nights","Avicii",2014-01-01,176658,86,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:36:47Z,"edm","Pophouse Entertainment Group",0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
spotify:track:6pmPYay3TBetdq5GbqGQdZ,"Let's Go! - Radio Edit","Let's Go! (Radio Edit)","DJ Rebel",2013-02-27,211874,40,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:37:03Z,"","BIP Records",0.896,0.943,7,-3.254,1,0.232,0.164,0.0912,0.409,0.5,128.01,4
spotify:track:0C9P00gKzHroC3Et2SQylA,"Like Wooh Wooh - Radio Edit","Like Wooh Wooh","Rnbstylerz",2019-07-30,136189,62,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:37:10Z,"","Intercord",0.833,0.86,1,-5.331,1,0.0675,0.155,0.773,0.103,0.606,124.987,4
spotify:track:31nfdEooLEq7dn3UMcIeB5,"Vois sur ton chemin - Techno Mix","Vois sur ton chemin (Techno Mix)","BENNETT",2023-08-04,178156,80,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:37:21Z,"hipertechno,techno","Warner Music Central Europe",0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,4
spotify:track:0Gc1AVYqYOR522Nvz68dsT,"The Hum","The Hum","Dimitri Vegas & Like Mike;Ummet Ozcan",2015-05-04,211000,14,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:37:36Z,"big room,electrónica,edm","Smash The House (Armada)",0.728,0.947,11,-3.103,0,0.0458,0.208,0.815,0.367,0.209,130.007,4
spotify:track:3d0pwyoTXmomnQXoVLhBQx,"You Are","You Are","Armin van Buuren;Sunnery James & Ryan Marciano",2017-07-21,177250,39,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:37:42Z,"trance,trance progresivo,house progresivo,electrónica,edm,tribal house","Armada Music",0.754,0.86,1,-3.991,0,0.289,0.0992,0.00232,0.134,0.409,127.953,4
spotify:track:0ZqveF2rEFlz2oqF2xrriP,"The Riddle","L'Amour Toujours","Gigi D'Agostino",1999,285426,69,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:38:09Z,"italo dance,eurodance","ZYX Music",0.74,0.876,6,-6.87,0,0.0369,0.0173,0.00152,0.0785,0.825,127.002,4
spotify:track:28EeESfx2ZLY57yUgi3f2T,"Carillon - Radio Mix","Carillon","Magic Box",2000,210066,41,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:38:25Z,"italo dance,eurodance","Time Records",0.751,0.932,11,-6.288,0,0.0325,0.0182,0.253,0.0956,0.954,136.815,4
spotify:track:5i0D0ueEyBufRsruePeCpg,"La Danza Delle Streghe - Corto Mix","Dottor Jekyll & Mister Dj","Gabry Ponte",2004-01-01,291693,51,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:38:30Z,"italo dance,slap house","Universal Music Italia srL.",0.663,0.893,8,-7.375,0,0.0368,0.00268,0.00856,0.306,0.632,140.002,4
spotify:track:0l3795cAVGOHNdHvooZ25S,"Another Way","L'Amour Toujours","Gigi D'Agostino",1999,363506,62,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:38:35Z,"italo dance,eurodance","ZYX Music",0.928,0.806,7,-7.621,0,0.0346,0.103,0.205,0.0799,0.887,130.012,4
spotify:track:1XdMp6v9Q3N80WnKSbGfl4,"Hollywood","Hollywood","LA Vision;Gigi D'Agostino",2020-05-29,199655,59,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:38:41Z,"italo dance,eurodance","Polydor",0.744,0.793,7,-6.02,0,0.0291,0.00851,0.000231,0.363,0.325,116,4
spotify:track:7uuo02BIR76qZ6ZXQhz7Ys,"Played-A-Live (The Bongo Song)","Episode ll","Safri Duo",2001-01-01,405693,68,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:41:13Z,"clásica electrónica","Universal Music A/S",0.634,0.97,8,-9.585,0,0.0569,0.0156,0.88,0.34,0.202,137.997,4
spotify:track:44DCjBHfvn5s6ZfLHpKmBi,"Freaks","Freaks","Timmy Trumpet;Savage",2014-07-31,168750,78,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:41:19Z,"melbourne bounce,big room","Hussle Recordings",0.886,0.967,4,-0.776,1,0.142,0.0157,0.389,0.239,0.745,128.1,4
spotify:track:0WSjVLITbxV6kVXndziQDm,"Drop That Low (When I Dip)","Drop That Low (When I Dip)","Tujamo",2016-04-01,159999,67,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:41:28Z,"","Spinnin' Records",0.586,0.896,5,-4.132,0,0.372,0.00945,0.836,0.121,0.103,125.744,4
spotify:track:6iLbgkOew6ZJ6BBSXtUYEJ,"Narcotic - Dimitri Vegas vs Ummet Ozcan Remix","Narcotic Remixes (Dimitri Vegas vs Ummet Ozcan Remix / Anton Powers Remix)","YouNotUs;Janieck;Senex;Dimitri Vegas;Ummet Ozcan",2019-10-18,202836,62,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:41:45Z,"electrónica,big room,edm","Columbia/B1 Recordings",0.585,0.867,5,-5.233,0,0.0576,0.0163,0.489,0.0752,0.284,127.913,4
spotify:track:3wLPRjw2XQpmowqXUXb3UF,"Get Up (Rattle) [feat. Far East Movement] - Vocal Edit","Get Up (Rattle) [feat. Far East Movement]","Bingo Players;Far East Movement",2012-12-08,166932,74,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:41:49Z,"big room","Spinnin' Records",0.801,0.985,7,-2.69,1,0.0647,0.0205,0.00000686,0.297,0.72,127.99,4
spotify:track:0MjeQ5T5E50q0d3i72854N,"I Like to Move it - Radio Mix","I Like to Move it (Radio Mix)","Nicola Fasano;Miami Rockets",2016-06-10,158500,57,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:42:03Z,"","disco:wax",0.72,0.929,0,-3.879,0,0.0447,0.042,0.00681,0.0935,0.623,127.985,4
spotify:track:5WcPCjbZalLkmJduC6kIvO,"Vivaldi","Vivaldi","Timmy Trumpet;Mariana BO",2022-01-28,160222,52,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:44:22Z,"melbourne bounce,big room","Tomorrowland Music",0.55,0.931,7,-5.62,1,0.0383,0.0122,0.847,0.407,0.382,135.05,4
spotify:track:2AeZKalqK8SYHE3AE3KOKP,"Lollipop","Lollipop","FOVOS",2023-06-23,144000,66,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:44:41Z,"techno,hard techno","CLUBWRK",0.874,0.664,2,-8.342,1,0.228,0.0543,0.835,0.296,0.085,140.028,4
spotify:track:4c5dHcZ79J0bASxB7LenyG,"Cathedral","Cathedral","DJ Kuba;Neitan;DJ Terry",2025-08-08,193235,54,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:45:06Z,"big room,bass house","HEXHIBITION",0.774,0.973,7,-3.69,1,0.0471,0.0057,0.00779,0.202,0.269,135.995,4
spotify:track:19wgIwKRVTuKbKJB0lnCG5,"The King","The King","Timmy Trumpet;Vitas",2020-07-03,153200,55,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:45:35Z,"melbourne bounce,big room","SINPHONY",0.797,0.656,5,-5.74,1,0.0948,0.0961,0.49,0.0461,0.344,149.998,4
spotify:track:4PHAYuznjsdMRvSh1bjIvt,"Now We Are Free","Save Euphoric","Brennan Heart;Blademasterz;Timmy Trumpet",2024-09-27,190600,53,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:46:36Z,"hardstyle,frenchcore,hardcore,melbourne bounce,big room","I AM HARDSTYLE",0.237,0.682,6,-5.343,0,0.048,0.00351,0.872,0.111,0.0856,149.996,4
spotify:track:67aNGns9ZH1jm6nruyzBGU,"Lullaby","Lullaby","BENNETT",2024-04-26,187394,69,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:46:45Z,"hipertechno,techno","Warner Music Central Europe",0.738,0.805,10,-6.289,0,0.194,0.429,0.28,0.131,0.489,141.995,4
spotify:track:60PzyOeI1kdiLHfERLUzT1,"When We Were Young (The Logical Song)","When We Were Young (The Logical Song) [BENNETT Remix]","David Guetta;Kim Petras",2024-01-12,147432,25,false,21ccj5pxwazjl6lctb5kboswq,2025-11-10T11:48:21Z,"edm","Parlophone UK",0.657,0.914,0,-4.513,0,0.0523,0.0526,0.00000632,0.109,0.502,139.989,4
spotify:track:5oAyw9c4VvHaEdiAfLQobC,"Blade","Blade","DJ Kuba;Neitan;Bounce Inc.",2024-01-05,189926,66,false,21ccj5pxwazjl6lctb5kboswq,2026-04-09T12:11:07Z,"big room,bass house,melbourne bounce","Future House Music",0.625,0.991,10,-4.705,0,0.102,0.118,0.911,0.301,0.429,135.967,4
