Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3rHxDEn7iVyRy4POwGOUy9,"Winter (Classical Techno)","Winter (Classical Techno)","Ardo;Jake Alva",2024-01-05,144966,56,false,,2025-09-22T11:29:47Z,"","CHAPTER EIGHT",0.555,0.942,5,-3.755,0,0.126,0.0615,0.818,0.0793,0.177,149.544,4
spotify:track:5kQIAjFMBsjWgWxmGjCM63,"Be My Baby","Be My Baby","Phil Walker",2024-06-28,138461,64,false,,2025-08-15T22:09:16Z,"","Phil Walker",0.409,0.66,1,-6.79,0,0.11,0.119,0,0.537,0.206,130.335,4
spotify:track:2FHnN5ELL83TGbtXMDzoiJ,"I Like Chopin","Portrait","Gazebo",1994-06-01,291720,63,false,,2025-08-15T22:07:26Z,"disco italiana,italo dance","SWR",0.779,0.635,2,-8.028,0,0.0282,0.577,0.000258,0.215,0.53,108.018,4
spotify:track:4EWb1SoFxZQ1dIyBOEP29o,"Dial My Number - Extended Version","Dial My Number","R. Bais",1985-01-01,406334,37,false,,2025-08-15T22:05:37Z,"disco italiana,italo dance,hi-nrg","Many Records",0.705,0.664,3,-13.594,1,0.0352,0.0586,0.559,0.233,0.974,121.078,4
spotify:track:2d8D7uk3tbAThjRkdfrx9c,"Voyage voyage","François","Desireless",2001-01-02,266600,75,false,,2025-08-15T22:04:19Z,"","Choice of Music",0.606,0.913,8,-6.039,0,0.0351,0.246,0.00696,0.34,0.838,123.58,4
spotify:track:2aEuA8PSqLa17Y4hKPj5rr,"Cheri Cheri Lady","Let's Talk About Love","Modern Talking",1985,226333,82,false,,2025-08-15T22:04:15Z,"europop,disco italiana,eurodance","Hansa Local",0.677,0.616,10,-13.826,1,0.032,0.458,0.0132,0.349,0.851,114.223,4
spotify:track:1NXvMzcaELhxVOo87LUXYd,"Passion","10 Cents For A Dance","The Flirts",1982-02-05,303699,0,false,,2025-08-15T22:03:08Z,"hi-nrg,disco italiana,disco,italo dance","High Fashion Music",0.859,0.673,9,-11.141,1,0.0323,0.00796,0.138,0.117,0.858,119.406,4
spotify:track:5LP0ZTe4x4xsVjxpwunPIR,"Colder Than Ice","Best Of - The Maxi-Singles Hit Collection","Grant Miller",2010-06-25,334653,0,false,,2025-08-15T22:01:06Z,"disco italiana,hi-nrg,italo dance","ZYX Music",0.64,0.936,6,-5.957,1,0.0333,0.0587,0.178,0.0744,0.973,123.932,4
spotify:track:7zMqrnUGpJE4IQ4LaGMx7N,"Around My Dream","Disco Dance Anni '80, Vol. 1","Silver Pozzoli",2013,219906,51,false,,2025-08-15T21:59:30Z,"disco italiana,italo dance,hi-nrg","Pull Music Publishing",0.683,0.673,5,-14.505,0,0.0392,0.0363,0.0332,0.32,0.925,110.463,4
spotify:track:6Yo813UNQqb04YoU1wYz5e,"Another Life - Original","Another Life (LP)","Kano",1983,432080,49,false,,2025-08-15T21:58:56Z,"disco italiana,hi-nrg,post-disco,italo dance,disco","Full Time Production",0.687,0.661,9,-13.11,0,0.0275,0.0147,0.0449,0.216,0.804,114.817,4
spotify:track:6dkUFYbLF4ZndPkuGKDGuB,"Only You","Only You","Savage",1984-01-01,233640,3,false,,2025-08-15T21:55:01Z,"disco italiana,italo dance,hi-nrg","DWA Records",0.791,0.513,0,-15.03,1,0.0264,0.109,0.00922,0.076,0.97,108.361,4
spotify:track:3F8aTQzmKovktFcR7MCGFW,"Big in Japan - Best Of","First Harvest 1984-1992","Alphaville",2005-07-05,235200,56,false,,2025-08-15T21:53:33Z,"synthpop","Warner Records",0.755,0.604,2,-9.84,0,0.0454,0.183,0.0336,0.128,0.491,97.802,4
spotify:track:5M5lQ84MjEB13PN0zovYz8,"Happy Children","Italo Golden Classics","P. Lion",2010-02-12,355733,0,false,,2025-08-15T21:51:25Z,"disco italiana,italo dance,hi-nrg","ZYX Music",0.912,0.935,0,-7.842,0,0.0443,0.085,0.254,0.0734,0.899,113.279,4
spotify:track:6AsF1pBjFMIEMXuA8JgRag,"Dolce Vita","ZYX Italo Disco Collection","Ryan Paris",2009-12-04,451426,57,false,,2025-08-15T21:50:07Z,"disco italiana,italo dance","ZYX Music",0.881,0.738,5,-9.124,0,0.0406,0.189,0.00205,0.0602,0.958,121.956,4
spotify:track:6hJHHOcgca3bZJsqPtg2og,"How old are you","Disco Music","Miko Mission",2011-02-21,192426,44,false,,2025-08-15T21:49:50Z,"disco italiana,italo dance,hi-nrg","DV More",0.622,0.91,1,-7.146,0,0.0304,0.00205,0.129,0.303,0.826,114.751,4
spotify:track:3DZnc4lcqJF8FJmRbjrmA0,"I Like Chopin (Single Edit)","The Collection","Gazebo",1998-07-13,248440,50,false,,2025-08-15T21:48:44Z,"disco italiana,italo dance","Baby Records",0.797,0.468,2,-9.28,0,0.0278,0.6,0.0000298,0.0623,0.628,108.628,4
spotify:track:0iK3yXuYIQl263BElAqCPC,"The World Is You [Original Mix ]","The Greatest Remixes Hits From 1984 To 1999","Miko Mission",2016-07-08,334173,40,false,,2025-08-15T21:48:36Z,"disco italiana,italo dance,hi-nrg","Saar srl",0.733,0.599,5,-11.682,0,0.0319,0.000186,0.0276,0.0593,0.653,115.594,4
spotify:track:1Mys1gf9SkMBAVGGxpkJ7d,"Reality","Less Is More","Lost Frequencies;Janieck",2016-10-21,159480,80,false,,2025-06-29T18:43:51Z,"tropical house","Armada Music Albums",0.715,0.696,1,-7.887,0,0.0321,0.0197,0.00000205,0.0697,0.6,122.144,4
spotify:track:5ZBeML7Lf3FMEVviTyvi8l,"Twist And Shout - Remastered 2009","Please Please Me (Remastered)","The Beatles",1963-03-22,155226,77,false,,2025-06-21T19:48:09Z,"rock clásico,rock psicodélico","EMI Catalogue",0.482,0.849,2,-9.198,1,0.0452,0.641,0.00000774,0.0414,0.937,124.631,4
spotify:track:745H5CctFr12Mo7cqa1BMH,"My Girl","The Temptations Sing Smokey","The Temptations",1965-03-22,165000,81,false,,2025-06-19T16:40:31Z,"motown,soul clásico,soul","UNI/MOTOWN",0.574,0.418,0,-10.739,1,0.0345,0.636,0,0.0961,0.692,104.57,4
spotify:track:3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack","Greatest","Bee Gees",1979-01-01,285373,83,false,,2025-06-09T22:47:06Z,"disco","Bee Gees Catalog",0.703,0.827,10,-7.179,0,0.0343,0.032,0.00636,0.179,0.944,103.564,4
spotify:track:4pbyDPjFgfPqFTcIMC8xpK,"Rock DJ","Sing When You're Winning","Robbie Williams",2000-01-01,258560,72,false,,2025-06-09T22:46:35Z,"","Chrysalis UK",0.708,0.772,7,-4.264,1,0.0322,0.0267,0,0.467,0.861,103.035,4
spotify:track:1XdMp6v9Q3N80WnKSbGfl4,"Hollywood","Hollywood","LA Vision;Gigi D'Agostino",2020-05-29,199655,59,false,,2025-03-14T12:55:29Z,"italo dance,eurodance","Polydor",0.744,0.793,7,-6.02,0,0.0291,0.00851,0.000231,0.363,0.325,116,4
spotify:track:2TMqOhd2skUQqbMTf55R5f,"19 De Noviembre","El Amor De Mi Tierra","Carlos Vives",1999-01-01,277040,43,false,,2025-03-06T09:29:29Z,"tropipop,vallenato,latina,pop latino","Capitol Latin",0.679,0.789,5,-9.164,1,0.0495,0.275,0,0.165,0.971,175.98,4
spotify:track:0Gx4VrHzS7pZOEAGrmXXBH,"La Bicicleta","VIVES","Carlos Vives;Shakira",2017-11-10,229509,76,false,,2025-03-06T09:27:35Z,"tropipop,vallenato,latina,pop latino","Sony Music Latin",0.745,0.944,0,-3.959,1,0.134,0.21,0.00000145,0.333,0.951,179.991,4
spotify:track:4tXR895KKljrC2VptgyEhJ,"La Gota Fria","Clasicos de la Provincia","Carlos Vives",1994-02-22,215493,69,false,,2025-03-06T09:27:24Z,"tropipop,vallenato,latina,pop latino","Write Bright LLC",0.718,0.809,1,-10.201,1,0.0511,0.0893,0,0.183,0.964,100.848,4
spotify:track:2SL54qAjaUubHII1eFMN4U,"Amiga mía","Las 100 mejores canciones del Pop Español","Alejandro Sanz",2012-07-24,290973,31,false,,2025-02-08T20:00:08Z,"pop latino","WM Spain",0.629,0.703,2,-4.875,1,0.0504,0.518,0,0.11,0.401,144.016,4
spotify:track:4LRDZaIVfswrBGRaKYq0Dq,"La Lola","Las 100 mejores canciones del Pop Español","Café Quijano",2012-07-24,197320,31,false,,2025-02-08T19:59:52Z,"bolero,rock en español","WM Spain",0.725,0.764,9,-4.393,0,0.115,0.0645,0.00885,0.121,0.888,151.985,4
spotify:track:0l3795cAVGOHNdHvooZ25S,"Another Way","L'Amour Toujours","Gigi D'Agostino",1999,363506,63,false,,2025-01-22T15:36:37Z,"italo dance,eurodance","ZYX Music",0.928,0.806,7,-7.621,0,0.0346,0.103,0.205,0.0799,0.887,130.012,4
spotify:track:4B9FEh5bdfySN9wlTXHqJK,"Super (Riscaldamento)","Super","Gigi D'Agostino & Albertino;Albertino",2009-11-01,239053,45,false,,2025-01-22T15:32:20Z,"italo dance","ZYX Music / Media Records",0.828,0.914,11,-5.65,1,0.0702,0.0173,0.0373,0.127,0.562,133.993,4
spotify:track:5i0D0ueEyBufRsruePeCpg,"La Danza Delle Streghe - Corto Mix","Dottor Jekyll & Mister Dj","Gabry Ponte",2004-01-01,291693,51,false,,2025-01-22T15:31:14Z,"italo dance,slap house","Universal Music Italia srL.",0.663,0.893,8,-7.375,0,0.0368,0.00268,0.00856,0.306,0.632,140.002,4
spotify:track:28EeESfx2ZLY57yUgi3f2T,"Carillon - Radio Mix","Carillon","Magic Box",2000,210066,41,false,,2025-01-22T15:23:20Z,"italo dance,eurodance","Time Records",0.751,0.932,11,-6.288,0,0.0325,0.0182,0.253,0.0956,0.954,136.815,4
spotify:track:6mnu1V8wlR473pMxUrNQUT,"Discotek People - Raga Edit","My Space (10Th Anniversary) (Pop Oriented)","Molella",2007-04-18,220656,42,false,,2025-01-22T15:20:05Z,"italo dance,eurodance","Do It Yourself",0.896,0.817,0,-8.47,1,0.0369,0.0769,0.0201,0.0432,0.819,135.004,4
spotify:track:0ZqveF2rEFlz2oqF2xrriP,"The Riddle","L'Amour Toujours","Gigi D'Agostino",1999,285426,69,false,,2025-01-11T13:13:09Z,"italo dance,eurodance","ZYX Music",0.74,0.876,6,-6.87,0,0.0369,0.0173,0.00152,0.0785,0.825,127.002,4
spotify:track:4Dvkj6JhhA12EX05fT7y2e,"As It Was","Harry's House","Harry Styles",2022-05-20,167303,92,false,,2025-01-04T22:12:59Z,"","Columbia",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
spotify:track:3eKBpzfhNmaakobLdkTZjf,"Only You (with James Corden)","Kylie Christmas","Kylie Minogue",2015-11-13,184520,29,false,,2024-12-15T22:42:46Z,"dance pop","Parlophone UK",0.483,0.301,10,-10.247,1,0.0264,0.904,0,0.114,0.256,94.979,5
spotify:track:6kkwzB6hXLIONkEk9JciA6,"Weightless","The Ambient Zone Just Music Cafe Vol 4","Marconi Union",2012-10-29,480106,71,false,,2024-12-07T10:03:56Z,"ambient","Just Music",0.139,0.22,2,-19.974,0,0.0324,0.856,0.831,0.17,0.0789,71.432,5
spotify:track:5Z4EgTCCoObfO1WfrvrQ9v,"The Logical Song","The Very Best Of Supertramp","Supertramp",1990-01-01,249666,59,false,,2024-11-23T19:20:45Z,"rock progresivo,rock clásico","A&M",0.623,0.666,5,-9.255,0,0.0457,0.562,0.000228,0.148,0.729,120.247,4
spotify:track:6oXvvPeTZW3Byv32qijIzy,"The Sound of Silence - CYRIL Remix","The Sound of Silence (CYRIL Remix)","Disturbed;CYRIL",2024-02-02,185238,49,false,,2024-10-25T22:38:37Z,"metal,nu metal,metal alternativo,rap metal,hard rock","Spinnin' Records",0.68,0.721,6,-4.379,0,0.188,0.123,0,0.162,0.244,125.963,4
spotify:track:3cfOd4CMv2snFaKAnMdnvK,"All Star","Astro Lounge","Smash Mouth",1999-06-08,200373,81,false,,2024-10-12T22:35:30Z,"","Interscope",0.731,0.867,11,-5.881,1,0.032,0.0394,0,0.0861,0.776,104.02,4
spotify:track:1ZeuSnGQUlx2XFsEzNi83J,"Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit","Back For Good/2nd","Modern Talking;Eric Singleton",1998-09-21,204306,49,false,,2024-10-12T22:35:06Z,"europop,disco italiana,eurodance,tropical house","Hansa Local",0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,4
spotify:track:3YfS47QufnLDFA71FUsgCM,"The Sound of Silence","The Singer","Simon & Garfunkel",2012-08-28,184786,65,false,,2024-10-12T07:46:55Z,"folk rock,folk","Columbia/Legacy",0.535,0.225,6,-13.865,1,0.0301,0.869,0.00000157,0.0988,0.338,107.384,4
spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"The Sound of Silence - CYRIL Remix","The Sound of Silence (CYRIL Remix)","Disturbed;CYRIL",2024-02-02,185238,82,false,,2024-10-12T07:45:44Z,"metal,nu metal,metal alternativo,rap metal,hard rock","Spinnin' Records",0.68,0.721,6,-4.379,0,0.188,0.123,0,0.162,0.244,125.963,4
spotify:track:6rHROoXjEfuxYVw1nd7plQ,"Reality","Less Is More","Lost Frequencies;Janieck Devy",2016-10-21,158474,0,false,,2024-08-18T15:35:32Z,"tropical house","Ultra Records",0.731,0.639,9,-6.597,1,0.0359,0.0206,0.0000129,0.0789,0.527,122.08,4
spotify:track:3Th2of8xIYyImVLXUbzaTp,"Tenía Tanto Que Darte","Retales De Carnaval","Nena Daconte",2008-01-01,204560,64,false,,2024-06-30T17:22:00Z,"","Universal Music Spain S.L.",0.642,0.603,1,-3.794,1,0.0349,0.0465,0,0.448,0.493,124.978,4
spotify:track:48ArwPYxhaJ2K4OOD4cOEr,"(I've Had) The Time of My Life - Remastered 2003","Dirty Dancing (Legacy Edition)","Bill Medley & Jennifer Warnes",2007-04-27,406746,0,false,,2024-06-26T16:46:20Z,"","RCA/Legacy",0.677,0.847,9,-7.657,1,0.0507,0.0614,0.00143,0.115,0.496,108.718,4
spotify:track:3d0pwyoTXmomnQXoVLhBQx,"You Are","You Are","Armin van Buuren;Sunnery James & Ryan Marciano",2017-07-21,177250,39,false,,2024-06-08T11:27:37Z,"trance,trance progresivo,house progresivo,electrónica,edm,tribal house","Armada Music",0.754,0.86,1,-3.991,0,0.289,0.0992,0.00232,0.134,0.409,127.953,4
spotify:track:0Gc1AVYqYOR522Nvz68dsT,"The Hum","The Hum","Dimitri Vegas & Like Mike;Ummet Ozcan",2015-05-04,211000,12,false,,2024-05-30T17:51:46Z,"big room,electrónica,edm","Smash The House (Armada)",0.728,0.947,11,-3.103,0,0.0458,0.208,0.815,0.367,0.209,130.007,4
spotify:track:5TZuixC0OvZXP2LwaltSvt,"Exhibition Only (Feat Life Of Pappa)","Exhibition Only (Feat Life Of Pappa)","Noise Cartel;Hans Glock",2024-03-15,195096,20,false,,2024-05-23T16:10:12Z,"hardstyle,hard techno,hardcore,gabber","Be Legendary",0.557,0.983,10,-1.347,0,0.1,0.00466,0.00303,0.355,0.172,154.991,4
spotify:track:25BLqfJUuFnzm4jShSHX3U,"Garden of Madness 2020 Megamix","Garden of Madness 2020 EP","Dimitri Vegas & Like Mike;Timmy Trumpet;MATTN;Quintino;Wolfpack;Bassjackers;Ummet Ozcan;Brennan Heart;D'Angello & Francis;Sammy Merayah",2020-05-15,695000,42,false,,2024-05-07T16:34:08Z,"big room,electrónica,edm,melbourne bounce,hardstyle,frenchcore,hardcore","Smash The House",0.439,0.877,5,-3.992,0,0.11,0.00522,0.0701,0.29,0.175,136.724,4
spotify:track:31nfdEooLEq7dn3UMcIeB5,"Vois sur ton chemin - Techno Mix","Vois sur ton chemin (Techno Mix)","BENNETT",2023-08-04,178156,80,false,,2024-05-06T19:38:20Z,"hipertechno,techno","Warner Music Central Europe",0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,4
spotify:track:2X7jfQnEMQYYmvkhr6mzS9,"Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit","Back For Good/2nd","Modern Talking;Eric Singleton",1998-05-11,204306,76,false,,2024-05-06T16:59:04Z,"europop,disco italiana,eurodance,tropical house","Hansa Local",0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,4
spotify:track:4PNKy9P3xrzqMwVzRjxBKt,"Pump It Louder","DRIVE","Tiësto;Black Eyed Peas",2023-04-21,158571,69,false,,2024-05-03T12:51:31Z,"edm,trance,big room","Atlantic Records",0.66,0.942,4,-2.273,1,0.185,0.00789,0.0000176,0.834,0.543,126.017,4
spotify:track:0C9P00gKzHroC3Et2SQylA,"Like Wooh Wooh - Radio Edit","Like Wooh Wooh","Rnbstylerz",2019-07-30,136189,62,false,,2024-04-04T17:51:54Z,"","Intercord",0.833,0.86,1,-5.331,1,0.0675,0.155,0.773,0.103,0.606,124.987,4
spotify:track:6pmPYay3TBetdq5GbqGQdZ,"Let's Go! - Radio Edit","Let's Go! (Radio Edit)","DJ Rebel",2013-02-27,211874,40,false,,2024-04-02T16:51:59Z,"","BIP Records",0.896,0.943,7,-3.254,1,0.232,0.164,0.0912,0.409,0.5,128.01,4
spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,"Old Time Rock & Roll","Stranger In Town","Bob Seger",1978-05-05,194146,78,false,,2024-03-14T20:29:57Z,"rock clásico","Bob Seger",0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,4
spotify:track:3KruoUtSkm84Az0bJunnxl,"Baila Conmigo","Baila Conmigo","Tiësto",2022-07-29,146249,62,false,,2024-02-19T15:50:39Z,"edm,trance,big room","Musical Freedom",0.652,0.855,7,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,4
spotify:track:4TuNI3WEMyLQAKRMJmcQdA,"Narco","Narco","Blasterjaxx;Timmy Trumpet",2017-11-13,208634,66,false,,2024-02-07T11:32:11Z,"big room,edm,melbourne bounce","MAXXIMIZE",0.764,0.943,8,-4.047,1,0.0711,0.00784,0.104,0.0699,0.207,129.961,4
spotify:track:3fDPalBAY0MzPaAm0a3NpL,"Los Coches Chocones","Los Coches Chocones","Los Desgraciaus",2013-11-04,280906,0,false,,2024-02-06T13:51:10Z,"","LEMURIA MUSIC",0.581,0.972,5,-4.394,0,0.0945,0.0421,0,0.13,0.854,159.996,4
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,"The Nights","The Days / Nights","Avicii",2014-01-01,176658,86,false,,2024-01-30T08:06:40Z,"edm","Pophouse Entertainment Group",0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
spotify:track:7Gf1QHOnNvEExTLFSclfiM,"Ah Yeah So What","Ah Yeah So What","Will Sparks;Wiley;Elen Levon",2014-11-13,195000,3,true,,2024-01-07T12:18:25Z,"melbourne bounce,big room,techno,grime,uk grime,tropical house","Hussle Recordings",0.678,0.958,0,-3.906,1,0.157,0.0667,0.653,0.18,0.667,127.967,4
spotify:track:5nIrdpo8eXQU3YgZelEXkd,"Shots & Squats","Shots & Squats","Vigiland;Tham Sway",2015-06-05,171799,59,true,,2024-01-03T20:08:30Z,"melbourne bounce","Universal Music AB",0.807,0.812,5,-5.009,0,0.106,0.00773,0.000501,0.236,0.242,128.012,4
spotify:track:4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)","Train",2010-12-01,216773,84,false,,2023-12-14T08:24:31Z,"pop suave","Columbia",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,4
spotify:track:16LDbpqgCtvEZDQ5wfOWrj,"Nuestra Cancion","Suavemente","Elvis Crespo",1998-02-27,208640,66,false,,2023-12-12T23:25:47Z,"merengue,latin dance,salsa,latina","Sony Music Latin",0.692,0.885,7,-3.132,0,0.0466,0.425,0.00256,0.239,0.923,126.228,4
spotify:track:38lCRshTsoQAm9qLWridjv,"Un Beso","Latino","Grupo Mania",2002-01-01,253973,47,false,,2023-12-12T23:24:26Z,"merengue,música tropical","National Own",0.775,0.828,1,-7.306,1,0.0467,0.561,0.000336,0.135,0.963,119.991,4
spotify:track:3QHMxEOAGD51PDlbFPHLyJ,"Vivir Mi Vida","3.0","Marc Anthony",2013-07-23,252359,79,false,,2023-12-12T23:07:13Z,"salsa,merengue,bachata,latina,pop latino","Sony Music Latin",0.656,0.877,0,-3.231,0,0.0342,0.345,0,0.349,0.894,105.018,4
spotify:track:5MhsZlmKJG6X5kTHkdwC4B,"I'm an Albatraoz","I'm an Albatraoz","AronChupa;Little Sis Nora",2014-08-08,166848,74,true,,2023-12-12T22:57:39Z,"electro swing,melbourne bounce","Aron Ekberg",0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,4
spotify:track:1HCw8XKtTgWWU3JlEUR0qQ,"Bailar (feat. Elvis Crespo) - Radio Edit","Good Evening","Deorro;Elvis Crespo",2017-03-31,137661,58,false,,2023-11-18T13:08:49Z,"melbourne bounce,electro house,merengue,latin dance,salsa,latina","Ultra Records, LLC",0.793,0.848,9,-5.327,1,0.121,0.0637,0.226,0.0647,0.455,128.104,4
spotify:track:2Cdvbe2G4hZsnhNMKyGrie,"I Love Rock 'N Roll","I Love Rock 'N' Roll (Expanded Edition)","Joan Jett & the Blackhearts",1981-11-18,175173,71,false,,2023-11-13T20:02:15Z,"rock","Legacy Recordings",0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,4
spotify:track:1H1t63Jv0nX7ayhnoLPIiB,"ResuRection - Maurice West Remix","ResuRection (Maurice West Remix)","Planet Perfecto Knights;Maurice West",2019-02-18,204552,51,false,,2023-10-05T15:45:32Z,"trance,big room","Rave Culture",0.738,0.707,4,-4.984,0,0.0585,0.609,0.38,0.0625,0.174,130.004,4
spotify:track:2USlegnFJLrVLpoVfPimKB,"Thunder","Thunder","Gabry Ponte;LUM!X;Prezioso",2021-05-07,160000,78,false,,2023-09-02T11:29:11Z,"italo dance,slap house,melbourne bounce","Spinnin' Records",0.67,0.896,1,-4.673,1,0.058,0.0342,0.0000321,0.344,0.403,101.216,3
spotify:track:4dDminjzc0pePZIetS8mlZ,"Desear Lo Que Ya Es Nuestro (Respira)","El Canto de Amor a la Vida","Rafael Lechowski",2020-01-04,245680,28,false,,2023-08-30T19:39:42Z,"hip hop latino","Rafael Lechowski",0.55,0.674,1,-10.423,1,0.0617,0.478,0.000108,0.106,0.53,81.137,4
spotify:track:104Pyy2BeqCc0j0THlRNLB,"Himno de Vivir","El Canto de Amor a la Vida","Rafael Lechowski",2020-01-04,303053,41,false,,2023-08-30T12:58:19Z,"hip hop latino","Rafael Lechowski",0.564,0.72,5,-9.205,0,0.134,0.653,0,0.185,0.116,81.371,4
spotify:track:69R5Ot0VZjFd71SOBgivoL,"Show Me Love - Radio Edit","Show Me Love","Laidback Luke;Steve Angello;Robin S",2009-03-24,184846,4,false,,2023-08-10T19:05:02Z,"big room,electro house,house progresivo","Mixmash Records",0.653,0.856,5,-4.197,1,0.0638,0.517,0,0.128,0.571,129.955,4
