Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0ee1DiZF94NSqqpG0XHUzH,"Livin' On A Prayer","Slippery When Wet (Deluxe Edition)","Bon Jovi",1986,250209,83,false,,2026-02-20T05:00:51Z,"glam metal","Bon Jovi Dist Deal (Catalog)",0.532,0.86,0,-4.427,1,0.0348,0.0029,0.000185,0.221,0.641,122.626,4
spotify:track:17S4XrLvF5jlGvGCJHgF51,"Learning To Fly","Into The Great Wide Open","Tom Petty and the Heartbreakers",1991-01-01,242106,73,false,,2026-02-20T05:00:51Z,"rock clásico","Tom Petty P&D",0.652,0.766,0,-9.938,1,0.0299,0.205,0.00104,0.362,0.948,116.739,4
spotify:track:7snQQk1zcKl8gZ92AnueZW,"Sweet Child O' Mine","Appetite For Destruction","Guns N' Roses",1987-07-21,356066,90,false,,2026-02-20T05:00:51Z,"rock,glam metal,hard rock,rock clásico","Guns N Roses P&D",0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,4
spotify:track:7ACxUo21jtTHzy7ZEV56vU,"Crazy Train","Blizzard Of Ozz (40th Anniversary Expanded Edition)","Ozzy Osbourne",2020-09-18,293183,83,false,,2026-02-20T05:00:51Z,"metal,glam metal,heavy metal,hard rock","Epic/Legacy",0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4
spotify:track:0dOg1ySSI7NkpAe89Zo0b9,"Born in the U.S.A.","Born In The U.S.A.","Bruce Springsteen",1984-06-04,279786,76,false,,2026-02-20T05:00:51Z,"","Columbia",0.398,0.952,4,-6.042,1,0.061,0.000373,0.0000775,0.1,0.584,122.093,4
spotify:track:4pbJqGIASGPr0ZpGpnWkDn,"We Will Rock You - Remastered 2011","News Of The World (2011 Remaster)","Queen",1977-10-28,122066,79,false,,2026-02-20T05:00:51Z,"rock clásico,rock,glam rock","EMI",0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,4
spotify:track:3qiyyUfYe7CRYLucrPmulD,"Baba O'Riley","Who's Next (Deluxe Edition)","The Who",1971-08-14,300400,73,false,,2026-02-20T05:00:51Z,"rock clásico,rock","Polydor Records",0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4
spotify:track:3h04eZTnmFLRMjZajbrp2R,"Need You Tonight","Kick (Remastered 2011)","INXS",1987,181106,74,false,,2026-02-20T05:00:51Z,"","Universal Music Australia Pty. Ltd.",0.795,0.63,10,-7.217,0,0.084,0.0419,0.573,0.0894,0.785,108.701,4
spotify:track:0G21yYKMZoHa30cYVi1iA8,"Welcome To The Jungle","Appetite For Destruction","Guns N' Roses",1987-07-21,273480,86,true,,2026-02-20T05:00:51Z,"rock,glam metal,hard rock,rock clásico","Guns N Roses P&D",0.454,0.987,8,-4.485,1,0.0881,0.0195,0.279,0.268,0.316,123.61,4
spotify:track:6hTcuIQa0sxrrByu9wTD7s,"Born to Run","Born To Run","Bruce Springsteen",1975-08-25,269932,74,false,,2026-02-20T05:00:51Z,"","Columbia",0.27,0.944,4,-4.199,1,0.0975,0.00501,0.0000205,0.116,0.606,146.347,4
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,"Highway to Hell","Highway to Hell","AC/DC",1979-07-27,208110,88,false,,2026-02-20T05:00:51Z,"rock,hard rock,rock clásico,rock and roll","Columbia",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4
spotify:track:73TxYZd0lBCVRrHawrAglA,"Sweet Emotion","Toys In The Attic","Aerosmith",1975-04-08,274088,77,false,,2026-02-20T05:00:51Z,"rock clásico,rock","Aerosmith P&D - Sony",0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,4
spotify:track:2ZTIw0fZhFp3nnvF41nvVc,"Rebel Yell - Remastered 1999","Greatest Hits","Billy Idol",2001-01-01,286840,61,false,,2026-02-20T05:00:51Z,"","Chrysalis\EMI Records (USA)",0.535,0.695,9,-9.296,0,0.0475,0.000464,0.0467,0.155,0.433,166.797,4
spotify:track:1bCmvezFg5MRcENzCGG1Cy,"Chelsea Dagger","Costello Music","The Fratellis",2006-01-01,215306,71,false,,2026-02-20T05:00:51Z,"","Universal-Island Records Ltd.",0.511,0.815,7,-3.14,1,0.144,0.0491,0,0.0826,0.586,154.514,4
spotify:track:4u7EnebtmKWzUH433cf5Qv,"Bohemian Rhapsody - Remastered 2011","A Night At The Opera (2011 Remaster)","Queen",1975-11-21,354320,83,false,,2026-02-20T05:00:51Z,"rock clásico,rock,glam rock","EMI",0.411,0.404,0,-9.928,0,0.0511,0.271,0,0.3,0.226,71.068,4
spotify:track:4VqPOruhp5EdPBeR92t6lQ,"Uprising","The Resistance","Muse",2009-09-10,304840,80,false,,2026-02-20T05:00:51Z,"rock alternativo,rock","Warner Records",0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4
spotify:track:2RsAajgo0g7bMCHxwH3Sk0,"Come As You Are","Nevermind (Remastered)","Nirvana",1991-09-26,218920,85,false,,2026-02-20T05:00:51Z,"grunge,rock","Geffen",0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
spotify:track:53LwBS4bovyljsMlLqGfd6,"American Girl","Tom Petty And The Heartbreakers","Tom Petty and the Heartbreakers",1976-11-09,214733,73,false,,2026-02-20T05:00:51Z,"rock clásico","Tom Petty P&D",0.552,0.823,2,-5.988,1,0.0332,0.445,0.000129,0.366,0.775,114.514,4
spotify:track:3tNMdL4qjzNHfo7rlVMESK,"HONEY (ARE U COMING?)","HONEY (ARE U COMING?)","Måneskin",2023-09-01,167276,60,false,,2026-02-20T05:00:51Z,"","Epic",0.476,0.94,7,-2.349,0,0.0806,0.00196,0.00000145,0.141,0.372,139.987,4
spotify:track:6xq5DxZWGgdStAxGAil0yw,"Since You Been Gone","Down To Earth","Rainbow",1979-01-01,197160,67,false,,2026-02-20T05:00:51Z,"hard rock,aor,metal,heavy metal","Polydor",0.733,0.726,7,-6.514,1,0.0371,0.379,0.00000258,0.471,0.915,120.814,4
spotify:track:1bp2IO61zbQrbWNmKKxg3f,"The Joker","The Joker","Steve Miller Band",1973-01-01,264503,77,false,,2026-02-20T05:00:51Z,"rock clásico","CAPITOL CATALOG MKT (C92)",0.596,0.448,5,-9.616,1,0.0396,0.365,0.0000053,0.206,0.796,83.293,4
spotify:track:4CeeEOM32jQcH3eN9Q2dGj,"Smells Like Teen Spirit","Nevermind (Remastered)","Nirvana",1991-09-26,301920,87,false,,2026-02-20T05:00:51Z,"grunge,rock","Geffen",0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,4
spotify:track:5w6B0sAH7XauCvMOAtplQj,"Fire","The Attractions Of Youth","Barns Courtney",2017-09-29,197520,69,false,,2026-02-20T05:00:51Z,"","EMI",0.548,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.326,4
spotify:track:5z9vt6a7EpcIQEONXApGwa,"I Hate Myself for Loving You","Up Your Alley","Joan Jett & the Blackhearts",1988-05-23,246800,61,false,,2026-02-20T05:00:51Z,"rock","Blackheart Records",0.611,0.882,9,-11.225,1,0.0538,0.0847,0.00000108,0.192,0.605,117.932,4
spotify:track:4Yqy0GpeDEXLibWJCZyQew,"Kickstart My Heart","Dr. Feelgood","Mötley Crüe",1989-09-02,282653,83,false,,2026-02-20T05:00:51Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.363,0.982,7,-3.621,0,0.3,0.00123,0.00218,0.284,0.275,179.23,4
spotify:track:20I8RduZC2PWMWTDCZuuAN,"Take Me Out","Franz Ferdinand","Franz Ferdinand",2004-02-16,237026,86,false,,2026-02-20T05:00:51Z,"indie rock","Domino Recording Co",0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4
spotify:track:72zZfHPYx43shcP3eKkYi5,"Are You Gonna Be My Girl","Get Born (Deluxe Edition)","Jet",2003-09-14,213800,80,false,,2026-02-20T05:00:51Z,"","BMG Rights Management (US) LLC",0.606,0.957,2,-3.404,1,0.0814,0.00117,0.000295,0.14,0.603,105.105,4
spotify:track:54eZmuggBFJbV7k248bTTt,"A Horse with No Name","America","America;George Martin",1972,252239,86,false,,2026-02-20T05:00:51Z,"yacht rock,rock suave,folk rock","Warner Records",0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,4
spotify:track:4t4ma24gmDxiWCcINP3Vrn,"Living Proof","Forever","Bon Jovi",2024-06-07,219346,41,false,,2026-02-20T05:00:51Z,"glam metal","Captain Kidd Corp. / Island Records",0.599,0.814,9,-4.813,0,0.0307,0.00218,0.00000139,0.358,0.777,123.017,4
spotify:track:3X6iIrFuQoCshIWBseEKPl,"American Woman","5","Lenny Kravitz",1998-05-12,264560,67,false,,2026-02-20T05:00:51Z,"","Virgin Records",0.688,0.671,1,-7.872,1,0.0975,0.0304,0,0.0782,0.537,83.988,4
spotify:track:4aVuWgvD0X63hcOCnZtNFA,"Hold the Line","Toto","TOTO",1978-10-10,235552,84,false,,2026-02-20T05:00:51Z,"yacht rock,rock suave","Columbia",0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
spotify:track:43btz2xjMKpcmjkuRsvxyg,"Jack & Diane","American Fool","John Mellencamp",1982,254493,74,false,,2026-02-20T05:00:51Z,"rock clásico","John Mellencamp 2023 (Island)",0.811,0.41,9,-8.214,1,0.0391,0.0365,0.00000663,0.0799,0.626,103.963,4
spotify:track:64ywvJE5j3PmRHzuah2WKR,"I Wanna Rock","Stay Hungry","Twisted Sister",1984-05-10,183390,72,false,,2026-02-20T05:00:51Z,"glam metal,glam rock","BMG Rights Management (US) LLC",0.503,0.914,2,-2.972,1,0.0717,0.00507,0.0137,0.355,0.67,106.244,4
spotify:track:7LygtNjQ65PSdzVjUnHXQb,"Cherry Pie","Cherry Pie","Warrant",1990-10-14,201026,64,false,,2026-02-20T05:00:51Z,"glam metal,glam rock","Columbia/Legacy",0.472,0.946,2,-4.591,1,0.145,0.0372,0,0.352,0.486,177.489,4
spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,"Are You Gonna Go My Way","Are You Gonna Go My Way","Lenny Kravitz",1993-03-09,211933,75,false,,2026-02-20T05:00:51Z,"","Virgin Records",0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,4
spotify:track:0daHbdrLvUmkh81rnolMcG,"Angry","Angry","The Rolling Stones",2023-09-06,226735,55,false,,2026-02-20T05:00:51Z,"rock clásico,rock","Polydor Records",0.596,0.893,4,-3.468,1,0.0822,0.000644,0.0000122,0.0326,0.695,113.065,4
spotify:track:3vV3cr2TpPqFk07zxYUbla,"Cum on Feel the Noize","Metal Health","Quiet Riot",1983,290960,72,false,,2026-02-20T05:00:51Z,"glam metal,hard rock,glam rock","Epic/Legacy",0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4
spotify:track:7e89621JPkKaeDSTQ3avtg,"Sweet Home Alabama","Second Helping (Expanded Edition)","Lynyrd Skynyrd",1974-04-15,283800,83,false,,2026-02-20T05:00:51Z,"rock sureño,rock clásico,rock","Geffen*",0.596,0.606,7,-12.145,1,0.0255,0.181,0.000327,0.0863,0.886,97.785,4
spotify:track:20OFwXhEXf12DzwXmaV7fj,"Bad Moon Rising","Green River (Expanded Edition)","Creedence Clearwater Revival",1969-08-03,141600,81,false,,2026-02-20T05:00:51Z,"rock clásico,rock sureño,country rock","Craft Recordings",0.508,0.774,2,-5.973,1,0.0321,0.0586,0.00000487,0.063,0.942,178.946,4
spotify:track:7u5dBtASrtOuBTTZjJrvuJ,"My Hero","Greatest Hits","Foo Fighters",2009-11-03,258973,56,false,,2026-02-20T05:00:51Z,"post-grunge,rock,rock alternativo,grunge","RCA Records Label",0.364,0.925,4,-4.224,1,0.0659,0.0000601,0.000251,0.0603,0.301,153.981,4
spotify:track:4yffABDkB5A9flvr9vQFck,"Howlin' for You","Brothers (Deluxe Remastered Anniversary Edition)","The Black Keys",2012-05-01,191956,68,false,,2026-02-20T05:00:51Z,"blues rock,garage rock,blues modern,rock","Nonesuch",0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4
spotify:track:2ORySgkn0CbUMFbEoP1wwE,"Separate Ways (Worlds Apart)","The Essential Journey","Journey",2001-10-16,325906,51,false,,2026-02-20T05:00:51Z,"aor,rock clásico","Columbia",0.436,0.93,4,-6.572,0,0.0597,0.0525,0,0.227,0.445,131.446,4
spotify:track:6vvmYYUvGXtZLU8msxKvzF,"I Wanna Be Sedated - 1999 Remaster","Road to Ruin (Expanded 2005 Remaster)","Ramones",1978-09-22,149466,57,false,,2026-02-20T05:00:51Z,"punk,protopunk","Rhino/Warner Records",0.597,0.96,11,-3.989,1,0.042,0.169,0.0000289,0.105,0.937,163.017,4
spotify:track:7oob8M60wM76SlqThEwoTC,"Too Good At Raising Hell","Too Good At Raising Hell","The Struts",2023-06-30,229212,37,false,,2026-02-20T05:00:51Z,"glam rock","Big Machine Records",0.573,0.829,0,-3.545,1,0.037,0.00263,0,0.0685,0.675,116.959,4
spotify:track:4pbG9SUmWIvsROVLF0zF9s,"I Want To Hold Your Hand - Remastered 2015","1 (Remastered)","The Beatles",2000-11-13,145746,66,false,,2026-02-20T05:00:51Z,"rock clásico,rock psicodélico","UMC (Universal Music Catalogue)",0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,4
spotify:track:6RuNa2kdO6HFq7QznOfl7C,"Meeting The Master","Meeting The Master","Greta Van Fleet",2023-04-07,312200,45,false,,2026-02-20T05:00:51Z,"rock","Lava / Republic Records",0.212,0.652,6,-4.047,1,0.0348,0.0995,0.00478,0.119,0.102,148.466,4
spotify:track:3dh2LlmeMqKJbzn2WUgt3d,"Pride (In The Name Of Love) - Remastered 2009","The Unforgettable Fire (Remastered)","U2",1984-10-01,228426,62,false,,2026-02-20T05:00:51Z,"rock","Universal-Island Records Ltd.",0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701,4
spotify:track:5QTxFnGygVM4jFQiBovmRo,"(Don't Fear) The Reaper","Agents Of Fortune","Blue Öyster Cult",1976,308123,78,false,,2026-02-20T05:00:51Z,"rock clásico,hard rock","Columbia",0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
spotify:track:4KfSdst7rW39C0sfhArdrz,"Barracuda","Little Queen","Heart",1977-05-14,261495,75,false,,2026-02-20T05:00:51Z,"rock clásico,aor,rock","Epic/Portrait",0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4
spotify:track:5MMnwYs0hIxkENRsbkWJ2G,"Smoke On The Water - Remastered 2012","Machine Head (Remastered)","Deep Purple",1972-03-25,340742,75,false,,2026-02-20T05:00:51Z,"hard rock,rock clásico,rock","Universal Music",0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4
spotify:track:0uppYCG86ajpV2hSR3dJJ0,"Give It Away","Blood Sugar Sex Magik (Deluxe Edition)","Red Hot Chili Peppers",1991-09-24,282906,77,false,,2026-02-20T05:00:51Z,"funk rock,rock alternativo,rock","Warner Records",0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,4
spotify:track:6PKxJG1HapLGNqaKoRaIq4,"Paralyzed","Paralyzed","Lenny Kravitz",2024-05-20,268421,38,false,,2026-02-20T05:00:51Z,"","BMG Rights Management GmbH",0.3,0.735,9,-4.833,1,0.029,0.00125,0.0000676,0.109,0.392,146.762,4
spotify:track:4Q9WS9ARvL7rkokSbnhM96,"Detroit Rock City","Double Platinum","KISS",1978-04-02,215933,70,false,,2026-02-20T05:00:51Z,"glam rock,glam metal,hard rock,rock,rock clásico","UMe Direct 2",0.546,0.9,5,-6.728,1,0.0691,0.0421,0.0000457,0.292,0.447,90.591,4
spotify:track:50JK22El2PTIzZBU2liLDI,"Mysterious Ways","Achtung Baby (Deluxe Edition)","U2",1991-11-18,243586,64,false,,2026-02-20T05:00:51Z,"rock","Universal-Island Records Ltd.",0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,4
spotify:track:2kWowW0k4oFymhkr7LmvzO,"Come with Me Now","Lunatic","KONGOS",2014-01-27,211960,70,false,,2026-02-20T05:00:51Z,"","Epic",0.654,0.726,10,-3.803,0,0.0401,0.0311,0.0000635,0.0618,0.728,103.987,4
spotify:track:7hVhRCDV100Jq26NGR7adw,"Good Times Roll","The Cars","The Cars",1978-06-06,225853,66,false,,2026-02-20T05:00:51Z,"power pop,new wave,rock clásico","Elektra Records",0.607,0.662,4,-9.456,1,0.0278,0.0951,0.0000822,0.125,0.629,107.646,4
spotify:track:7LbOQt7isddrw3Bs3Czl7E,"It's Still Rock and Roll to Me","The Essential Billy Joel","Billy Joel",2001-10-02,177597,54,false,,2026-02-20T05:00:51Z,"rock suave","Columbia",0.742,0.657,0,-7.589,1,0.181,0.0958,0.00000197,0.0895,0.589,140.804,4
spotify:track:5YW7oSt4jHBO7yE9XER2Be,"Sweet Sounds Of Heaven (feat. Lady Gaga)","Sweet Sounds Of Heaven","The Rolling Stones;Lady Gaga",2023-09-28,442667,42,false,,2026-02-20T05:00:51Z,"rock clásico,rock,art pop,pop","Polydor Records",0.445,0.679,5,-5,1,0.0375,0.0129,0.000611,0.119,0.291,130.807,3
spotify:track:6C4LXC9UFH1IKiHYOp0BiJ,"Sunday Bloody Sunday - Remastered 2008","War (Remastered)","U2",1983-02-28,279440,73,false,,2026-02-20T05:00:51Z,"rock","Universal-Island Records Ltd.",0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4
spotify:track:3OccwXSaM4pZ4CiRkaqKX7,"Slow Ride - 2016 Remaster","Fool for the City (2016 Remaster)","Foghat",1975,494626,54,false,,2026-02-20T05:00:51Z,"rock clásico,rock sureño","Rhino",0.445,0.789,2,-8.108,1,0.0726,0.0504,0.00214,0.106,0.565,113.644,4
spotify:track:0kHwTHf8ye0mSd66pwcrEN,"How You Like Me Now","The House That Dirt Built","The Heavy",2009-10-05,217493,65,false,,2026-02-20T05:00:51Z,"","Counter Records",0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,4
spotify:track:2d08wWdReyUea1stg6awTK,"Let's Go","Messed Up","Bleeker",2024-06-28,193969,22,false,,2026-02-20T05:00:51Z,"","Cadence Music",0.445,0.897,2,-5.312,1,0.0447,0.0000671,0,0.376,0.478,166.019,4
spotify:track:3lN8PP6R2IxbLP05QpYXng,"Born To Be Wild - Single Version","Steppenwolf","Steppenwolf",1968-01-01,212893,76,false,,2026-02-20T05:00:51Z,"rock clásico,rock ácido","Geffen*",0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,4
spotify:track:1ksVGMm8GlcSWFie5mYPcI,"Mercy Mercy","Mercy Mercy","The Glorious Sons",2023-06-07,178880,28,false,,2026-02-20T05:00:51Z,"","TGS Music Inc.",0.616,0.885,5,-5.149,1,0.0505,0.0531,0,0.524,0.786,147.001,4
spotify:track:4PRGxHpCpF2yoOHYKQIEwD,"Rock and Roll - Remaster","Led Zeppelin IV (Deluxe Edition)","Led Zeppelin",1971-11-08,220560,71,false,,2026-02-20T05:00:51Z,"rock clásico,rock,hard rock,rock and roll","Atlantic Records",0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4
spotify:track:1xl3tncP1hSU9EPkIY535i,"Perhaps","Perhaps","Guns N' Roses",2023-08-18,228406,53,false,,2026-02-20T05:00:51Z,"rock,glam metal,hard rock,rock clásico","Geffen Records",0.325,0.835,11,-7.193,0,0.0403,0.0144,0.00108,0.134,0.369,179.876,4
spotify:track:05RgAMGypEvqhNs5hPCbMS,"Panama - 2015 Remaster","1984 (Remastered)","Van Halen",1984-01-04,210226,77,false,,2026-02-20T05:00:51Z,"glam metal,rock clásico,rock,hard rock","Rhino/Warner Records",0.526,0.978,8,-5.436,1,0.108,0.00122,0.0000475,0.0744,0.451,141.167,4
spotify:track:7ISL3LO8AWP3fKIXunvqTa,"Joker And The Thief","Wolfmother","Wolfmother",2006-01-01,280466,68,false,,2026-02-20T05:00:51Z,"stoner rock","Universal Music Australia Pty. Ltd.",0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4
spotify:track:7aOor99o8NNLZYElOXlBG1,"Highway Tune","From The Fires","Greta Van Fleet",2017-11-10,180640,72,false,,2026-02-20T05:00:51Z,"rock","Lava Music/Republic Records",0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,4
spotify:track:6tZdL3Zp8JgrfDbsSeSV1S,"You Really Got Me","Kinks (Deluxe Edition)","The Kinks",1964-02-02,133933,73,false,,2026-02-20T05:00:51Z,"protopunk,pop barroco","Castle Communications",0.567,0.959,8,-3.822,1,0.102,0.0995,0.0000607,0.1,0.961,137.377,4
spotify:track:68vTrjlrczwHWioLZ5p0Rt,"Save Me Some Sunshine","Save Me Some Sunshine","Rafferty",2016-11-30,217143,59,false,,2026-02-20T05:00:51Z,"","Kravenworks LLC",0.498,0.761,2,-4.422,1,0.0356,0.0754,0.0309,0.0874,0.537,178.018,4
