Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2TJl6vnxE2qlko7a3vgP63,"Ah Yeah So What - WAYF Edit","We Are Your Friends (Music From The Original Motion Picture)","Will Sparks;Wiley;Elen Levon",2015-08-21,207373,55,true,,2026-04-25T07:51:01Z,"melbourne bounce,big room,techno,grime,uk grime,tropical house","UMGRI Interscope",0.689,0.951,0,-3.665,1,0.108,0.0456,0.736,0.194,0.683,127.991,4
spotify:track:46eapXC7SqOeClZoRNkHCa,"It's My Life (Remix)","One Love","Dr. Alban",1992-05-04,273626,69,false,,2026-04-25T07:51:01Z,"eurodance","BMG Rights Management GmbH",0.831,0.851,7,-9.104,1,0.0455,0.000545,0.337,0.224,0.987,128.704,4
spotify:track:0SML6wWerD0yI2Xd4OUC1R,"Better Off (Alone, Pt. III)","Walkerworld","Alan Walker;Dash Berlin;Vikkstar",2023-11-10,151702,78,false,,2026-04-25T07:51:01Z,"trance,big room","MER Recordings",0.507,0.692,9,-5.199,0,0.0453,0.0304,0,0.151,0.375,129.803,4
spotify:track:1yzgMzhlFNdGAlL5Mopdoq,"Have You Ever Seen The Rain","Have You Ever Seen The Rain","Outliers;John Fogerty;Creedence Clearwater Revival",2025-02-21,125076,70,false,,2026-04-25T07:51:01Z,"country rock,rock clásico,rock sureño","Columbia/B1 Recordings",0.854,0.693,0,-6.034,1,0.0899,0.00686,0.0000512,0.0875,0.622,130.052,1
spotify:track:5AEs83CYoPApEjYEJGbTuJ,"Party Till We Die (feat. Andrew W.K.)","Party Till We Die (feat. Andrew W.K.)","MAKJ;Timmy Trumpet;Andrew W.K.",2016-09-26,158554,64,false,,2026-04-25T07:51:01Z,"melbourne bounce,big room","Spinnin' Records",0.64,0.94,5,-2.976,0,0.0795,0.00528,0.000484,0.357,0.243,127.995,4
spotify:track:7ugGMMutTrQFvkoN4NL8Be,"We Wanna Party (feat. Savage)","We Wanna Party (feat. Savage)","TJR;Savage",2016-03-04,167812,46,false,,2026-04-25T07:51:01Z,"melbourne bounce,big room,uk garage","Spinnin' Records",0.768,0.952,0,-2.191,1,0.151,0.0101,0.000121,0.0901,0.67,128.006,4
spotify:track:4GewRLEiI4BDTQsoH8BRVV,"Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio","Europop","Eiffel 65;Gabry Ponte",2011-01-05,283747,77,false,,2026-04-25T07:51:01Z,"italo dance,eurodance,europop,slap house","Hits Only",0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,4
spotify:track:0OTO8ZF2YqFQVw9hnZylTd,"What Is Love - 7"" Mix","The Album","Haddaway",1993-09-13,270373,85,false,,2026-04-25T07:51:01Z,"eurodance","BMG Rights Management GmbH",0.683,0.772,7,-7.907,0,0.031,0.0222,0.0156,0.203,0.738,123.869,4
spotify:track:5uFYYOyT3EclOVhiFzPJSz,"Rhythm Is a Dancer","The Madman's Return","SNAP!",1992-01-01,332229,76,false,,2026-04-25T07:51:01Z,"eurodance","BMG Rights Management GmbH",0.757,0.652,9,-14.916,0,0.0333,0.214,0.257,0.0903,0.862,124.369,4
spotify:track:3u5N55tHf7hXATSQrjBh2q,"Freed From Desire","Come Into My Life (The Album)","Gala;Molella;Phil Jay",1997-11-17,213394,80,false,,2026-04-25T07:51:01Z,"eurodance,italo dance","Do It Yourself",0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,4
spotify:track:1y5iu4bRFJJSR3qgUmyrzV,"Cry To Me - Kilotile x Billen Ted Edit","Cry To Me (Kilotile x Billen Ted Edit)","Kilotile;Billen Ted",2022-12-23,167051,58,false,,2026-04-25T07:51:01Z,"","Polydor Records",0.762,0.843,4,-5.249,1,0.104,0.0433,0.0127,0.339,0.823,129.985,4
spotify:track:31LLpb0q1phhd3sRxIsdLz,"Kings & Queens - MOTi Remix","Kings & Queens (The Remixes)","Ava Max;MOTi",2020-03-19,180952,49,false,,2026-04-25T07:51:01Z,"big room,future house,edm","Atlantic Records",0.638,0.75,1,-5.244,0,0.0754,0.0364,0,0.369,0.65,125.958,4
spotify:track:5Hk5evSK4PAWQ9iLeochx6,"golden hour - R3HAB Remix","golden hour (R3HAB Remix)","JVKE;R3HAB",2023-05-12,154761,38,false,,2026-04-25T07:51:01Z,"slap house,edm","JVKE",0.765,0.827,1,-3.483,0,0.152,0.0972,0,0.35,0.566,125.954,4
spotify:track:44DCjBHfvn5s6ZfLHpKmBi,"Freaks","Freaks","Timmy Trumpet;Savage",2014-07-31,168750,78,false,,2026-04-25T07:51:01Z,"melbourne bounce,big room","Hussle Recordings",0.886,0.967,4,-0.776,1,0.142,0.0157,0.389,0.239,0.745,128.1,4
spotify:track:0BzJRQvAUV9KzzBqo3bMCZ,"Frontier - Extended Mix","Frontier (Extended Mix)","VINAI;SCNDL",2015-09-11,206250,44,false,,2026-04-25T07:51:01Z,"melbourne bounce,slap house,big room,bounce,drill australiano","Spinnin' Records",0.678,0.986,1,-2.444,1,0.119,0.0041,0.252,0.0985,0.262,128.01,4
spotify:track:4nrK0G6pOEuhMxn3hAaava,"Derp","Derp","Bassjackers;MAKJ",2014-04-28,279374,51,false,,2026-04-25T07:51:01Z,"big room,edm,melbourne bounce","Hysteria Records",0.649,0.973,6,-4.391,1,0.0882,0.000639,0.662,0.133,0.221,127.951,4
spotify:track:4XufSegEGHw9nyWUd9vxY9,"The Den","The Den","Joel Fletcher;Restricted;Masked Wolf",2020-08-28,151904,50,false,,2026-04-25T07:51:01Z,"melbourne bounce,drill australiano,bounce,hard techno,techno,hipertechno","Hussle Recordings",0.681,0.729,8,-5.508,1,0.144,0.0247,0.62,0.122,0.246,128.124,4
spotify:track:158fT4ny1hTwBUamEeCeVH,"Sunroof - Loud Luxury Remix","Good Times Go","Nicky Youre;hey daisy;Loud Luxury",2023-06-09,173658,49,false,,2026-04-25T07:51:01Z,"","Thirty Knots/Columbia",0.642,0.76,10,-4.221,1,0.0976,0.0736,0,0.301,0.482,122.898,4
spotify:track:0nmHVEKnBniX3DOmMwCOZi,"Green Green Grass - Sam Feldt Remix","Green Green Grass","George Ezra;Sam Feldt",2022-04-22,138000,44,false,,2026-04-25T07:51:01Z,"tropical house","Columbia",0.729,0.868,8,-4.276,1,0.155,0.14,0,0.237,0.846,119.941,4
spotify:track:0JylJPPllrXMwbogQGNOej,"TRUSTFALL - Drove Remix","TRUSTFALL (The Remixes)","P!nk;Drove",2023-03-31,211320,44,false,,2026-04-25T07:51:01Z,"","RCA Records Label",0.708,0.771,5,-6.819,0,0.0842,0.0375,0.0149,0.0726,0.112,124.985,4
spotify:track:3KMsGaN1xdoOaNQELy8vR8,"Bling Bling","Bling Bling","ALTÉGO",2023-03-31,119084,53,false,,2026-04-25T07:51:01Z,"","Arista Records",0.782,0.901,11,-5.468,0,0.0602,0.0248,0.000197,0.0916,0.719,122.062,4
spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","Riton;Nightcrawlers;Mufasa & Hypeman;Mufasa;Dopamine",2021-01-15,169153,81,false,,2026-04-25T07:51:01Z,"house","Ministry of Sound Recordings",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
spotify:track:1eGlStOBtFJ6Oc4hhN5tUR,"Shivers - Ofenbach Remix","Shivers (Ofenbach Remix)","Ed Sheeran;Ofenbach",2021-10-08,187247,63,false,,2026-04-25T07:51:01Z,"pop suave","Atlantic Records UK",0.861,0.832,2,-3.35,1,0.0457,0.0119,0,0.0461,0.917,126.989,4
spotify:track:2aSjWonALEwE3wTpjYMvc7,"There She Goes","There She Goes","CYRIL;MOONLGHT;The La's",2025-05-16,121874,74,false,,2026-04-25T07:51:01Z,"britpop,jangle pop","Spinnin' Records",0.806,0.89,7,-5.346,1,0.0678,0.00291,0.000718,0.0996,0.321,127.953,4
spotify:track:3BKD1PwArikchz2Zrlp1qi,"Baby Don't Hurt Me","Baby Don't Hurt Me","David Guetta;Anne-Marie;Coi Leray",2023-04-06,140017,79,false,,2026-04-25T07:51:01Z,"edm","Parlophone UK",0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,4
spotify:track:1xrPJv9PnTyU0C6V6MgtG0,"Lil Boo Thang - Galantis Remix","Lil Boo Thang (Galantis Remix)","Paul Russell;Galantis",2023-12-15,129631,51,false,,2026-04-25T07:51:01Z,"","Arista Records",0.79,0.859,0,-5.29,1,0.0526,0.0403,0.00000389,0.0361,0.889,119.946,4
spotify:track:6GAvlyyIZM9uvNa5VPSFMK,"It's ok I'm ok - Ian Asher remix","It's ok I'm ok (remixes)","Tate McRae;Ian Asher",2024-10-11,166125,51,true,,2026-04-25T07:51:01Z,"","RCA Records Label",0.671,0.855,9,-4.825,1,0.0327,0.0415,0.232,0.185,0.0904,120.008,4
spotify:track:0zg8u9UUlvwSvBJYEjhgDT,"Love Again - Imanbek Remix","Love Again (Imanbek Remix)","Dua Lipa;Imanbek",2021-10-01,214000,63,false,,2026-04-25T07:51:01Z,"pop,slap house","Warner Records",0.717,0.91,6,-3.39,0,0.0554,0.00262,0.00194,0.0589,0.682,119.999,4
spotify:track:0CPb7AuJYTEFJkp2KEHufc,"Send It","Send It","Steve Aoki;Will Sparks",2019-10-04,182671,49,false,,2026-04-25T07:51:01Z,"electro house,edm,melbourne bounce,big room,techno","Dim Mak Records",0.645,0.979,4,-5.312,0,0.1,0.0198,0.765,0.38,0.0895,124.073,4
spotify:track:07RxMrhnBCJbiS6B8Xcwtn,"Giratina (Eurobeat Remix)","Giratina (Eurobeat Remix)","Dimatik;Carroch;EUROBEAT;Monik",2020-10-16,161250,42,false,,2026-04-25T07:51:01Z,"melbourne bounce,hardstyle,trance psicodélico,electro house,big room","Central Station Records",0.72,0.781,2,-7.232,1,0.0478,0.06,0.767,0.345,0.307,128.027,4
spotify:track:4yCo1eRj9ZWKcAcXxxztGS,"The Spook","The Spook","KSHMR;Basskillers;B3nte",2019-10-28,165937,42,false,,2026-04-25T07:51:01Z,"big room,edm,slap house,electrónica,melbourne bounce,epadunk,russelåter","Dharma",0.719,0.936,9,-3.343,1,0.0712,0.00515,0.0759,0.0723,0.294,128.002,4
spotify:track:04zrPERrSO4CfyargthKJ9,"Bla Bla Bla","L'Amour Toujours","Gigi D'Agostino",1999,255546,74,false,,2026-04-25T07:51:01Z,"italo dance,eurodance","ZYX Music",0.821,0.833,3,-8.291,0,0.0821,0.0734,0.544,0.0739,0.961,132.975,4
spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,"Around the World (La La La La La)","Planet Pop","A Touch Of Class;Pete Konemann",2000-11-06,214533,79,false,,2026-04-25T07:51:01Z,"europop,eurodance","Sony Music Catalog",0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,4
spotify:track:2rTYgHxgcndkUrRoU7x0Sv,"Mr. Vain","Serenity","Culture Beat",1993-01-01,336840,72,false,,2026-04-25T07:51:01Z,"eurodance,europop","Abfahrt Media",0.676,0.996,9,-7.946,0,0.0397,0.0478,0.262,0.333,0.4,132.871,4
spotify:track:5xhnlgHMaNzZD3UX9sZ4Zv,"Baby Boy","Me & My","Me & My",1995,207000,53,false,,2026-04-25T07:51:01Z,"eurodance,europop","Parlophone Denmark",0.756,0.692,11,-11.198,0,0.0443,0.173,0.161,0.0652,0.954,135.99,4
spotify:track:58yS6qUTvPqMZ4nXjMcwP3,"Shut Up (And Sleep With Me) (Airplay Mix)","Golden Boy","Sin With Sebastian",1996-07-02,223533,51,false,,2026-04-25T07:51:01Z,"eurodance","Logic",0.638,0.748,0,-8.246,1,0.0323,0.00737,0.0332,0.053,0.732,137.977,4
spotify:track:4TuNI3WEMyLQAKRMJmcQdA,"Narco","Narco","Blasterjaxx;Timmy Trumpet",2017-11-13,208634,66,false,,2026-04-25T07:51:01Z,"big room,edm,melbourne bounce","MAXXIMIZE",0.764,0.943,8,-4.047,1,0.0711,0.00784,0.104,0.0699,0.207,129.961,4
spotify:track:11lyd04BW0DTTjMyWnFsO0,"Hands Up","Hands Up","Deorro;Dave Mak;Scheffwell",2023-08-30,131538,34,false,,2026-04-25T07:51:01Z,"melbourne bounce,electro house,big room,house progresivo","Dim Mak Records",0.638,0.985,6,-2.019,0,0.137,0.00293,0.74,0.548,0.122,130.14,4
spotify:track:3AoBueDb1srBdBdeIW915z,"Sultan","Sultan","SCNDL;Strike Nine",2020-05-15,172000,22,false,,2026-04-25T07:51:01Z,"melbourne bounce,big room,bounce,drill australiano,house progresivo","Nik Cooper",0.677,0.907,10,-4.02,0,0.0886,0.113,0.836,0.289,0.189,130.047,4
spotify:track:1UTXQrmAL4oladIwc1PWSh,"Metaphor","Metaphor","Alok;Timmy Trumpet",2019-02-01,202000,49,false,,2026-04-25T07:51:01Z,"graves brasileños,electrónica,slap house,electro house,melbourne bounce,big room","Spinnin' Records",0.567,0.951,8,-5.087,0,0.0388,0.0213,0.302,0.101,0.267,138.03,4
spotify:track:18rHGxr6QDiPieSTo7cUGL,"Everytime We Touch - Hardwell & Maurice West Remix","Everytime We Touch (Hardwell & Maurice West Remix)","Cascada;Maurice West",2018-08-06,216441,65,false,,2026-04-25T07:51:01Z,"europop,eurodance,big room","Zoo Digital",0.554,0.848,5,-4.075,0,0.0745,0.00237,0,0.185,0.286,144.996,4
spotify:track:49i1exiswOfRldfwqd6pzE,"Sexy Chick","Sexy Chick","SP3CTRUM;MOHA",2023-09-28,167642,68,false,,2026-04-25T07:51:01Z,"hipertechno,melbourne bounce,techno","Bounce & Bass",0.761,0.876,4,-4.887,0,0.103,0.171,0.00000736,0.281,0.237,144.02,4
spotify:track:7b5FO1uKhuJE0ZUJPKLWtI,"We Can't Stop","We Can't Stop","AFROJACK;Timmy Trumpet;Lil Jon",2024-02-09,122200,41,true,,2026-04-25T07:51:01Z,"edm,big room,melbourne bounce,crunk","Tomorrowland Music",0.702,0.984,6,-3.481,0,0.0827,0.00119,0.0505,0.0864,0.0766,145.031,4
spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Thank You (Not So Bad)","Thank You (Not So Bad)","Dimitri Vegas & Like Mike;Tiësto;Dido;W&W;Dimitri Vegas;Like Mike",2023-12-01,140000,84,false,,2026-04-25T07:51:01Z,"big room,electrónica,edm,trance,house","Ministry of Sound Recordings",0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,4
spotify:track:6FxRH7N7Q86i6aixaSYYzx,"All the Things She Said","All the Things She Said","Robin Schulz;Timmy Trumpet;KOPPY",2024-04-05,165299,73,false,,2026-04-25T07:51:01Z,"tropical house,melbourne bounce,big room","Mentalo Music",0.517,0.827,1,-5.843,1,0.12,0.00583,0.00108,0.423,0.295,150.078,4
spotify:track:5XoKMYd0KgE4rcdb4o0ZfO,"Diamond Heart","Diamond Heart","BENNETT;Timmy Trumpet",2025-02-21,152519,61,false,,2026-04-25T07:51:01Z,"hipertechno,techno,melbourne bounce,big room","Spinnin' Records",0.798,0.9,0,-3.935,0,0.135,0.144,0.328,0.0819,0.72,154.993,4
spotify:track:09FAqeIjjeAWqo3nuazGZu,"Too Much - Ely Oaks Remix","Too Much (Ely Oaks Remix)","Dove Cameron;Ely Oaks",2025-04-18,141323,50,false,,2026-04-25T07:51:01Z,"hipertechno","Disruptor Records/Columbia",0.682,0.873,8,-5.101,1,0.131,0.0251,0.0411,0.299,0.679,151.906,4
spotify:track:5t1wMjV9ldVDdYs4l7mG2g,"Opalite - Ely Oaks Remix","Opalite (Ely Oaks Remix)","Taylor Swift;Ely Oaks",2026-02-19,206245,64,false,,2026-04-25T07:51:01Z,"hipertechno","Taylor Swift",0.587,0.871,5,-4.508,0,0.0492,0.0346,0.00133,0.325,0.438,143.983,4
spotify:track:6enKadRri39CNEK6XymArK,"Cannonball - Will Sparks Remix","360 Yellow (Deluxe Version)","Showtek;Justin Prime;Will Sparks",2024-01-12,243529,31,true,,2026-04-25T07:51:01Z,"hardstyle,big room,electrónica,edm,melbourne bounce,techno","Skink",0.34,0.962,5,-4.512,0,0.0984,0.00263,0.971,0.34,0.0463,141.212,4
spotify:track:4ClrxCunp65JdTQrhvsksy,"Bumble Bee","On Ice","Bambee",1999,196906,69,false,,2026-04-25T07:51:01Z,"europop,eurodance,nightcore","Boomed AS",0.635,0.991,10,-3.06,0,0.0306,0.0102,0.0076,0.341,0.973,138.028,4
spotify:track:13i5XpzqdQ5KTIKatuIVoa,"The Sailor Song","FanTastic","Toy-Box",1999-05-21,185266,54,false,,2026-04-25T07:51:01Z,"europop,eurodance","Spin",0.624,0.999,10,-2.794,0,0.0448,0.0059,0.00296,0.416,0.89,139.028,4
spotify:track:5N6M8yDiMV32T6Rkzh8EbW,"Boom, Boom, Boom, Boom!!","The Party Album!","Vengaboys",1999-06-04,202583,78,false,,2026-04-25T07:51:01Z,"eurodance,europop","Universal Music, a division of Universal International Music BV",0.801,0.948,11,-4.623,0,0.0386,0.0117,0.457,0.025,0.968,138.489,4
spotify:track:5hFKoWFRMxaYButahC4DiX,"Sexy Eyes - Amen Radio Edit","Sexy Eyes (Amen Remix)","Whigfield;Panos Liassi;Paul Masterson",1996-04-05,211995,42,false,,2026-04-25T07:51:01Z,"eurodance,hard house","X-Energy",0.689,0.882,11,-5.175,1,0.0293,0.00009,0.653,0.0431,0.836,131.001,4
spotify:track:2VkjEGHvMuUkl16Prd48ve,"Hero","Pink","Miss Papaya",1998-05-06,214626,62,false,,2026-04-25T07:51:01Z,"europop,eurodance","Music 4me",0.8,0.943,1,-4.753,0,0.0329,0.01,0.000754,0.306,0.978,138.03,4
spotify:track:3CisGh5CyKBDnGtjmsszSo,"Butterfly","Smile","SMiLE.dk",1998-07-13,177453,68,false,,2026-04-25T07:51:01Z,"europop,eurodance","Parlophone Denmark",0.703,0.985,11,-5.105,1,0.0352,0.214,0.917,0.139,0.776,134.909,4
spotify:track:3YB6nCSuFqNiqOvPtAPK9X,"Be My Lover","Sweet Dreams","La Bouche",1995-03-11,241133,78,false,,2026-04-25T07:51:01Z,"eurodance,europop","MCI",0.673,0.841,1,-10.171,0,0.0304,0.00307,0.0000126,0.952,0.809,134.804,4
spotify:track:2nH2V5slMhpIsWWl0XrNUO,"Bailando - Discoteca Drums Mix","The Hottest Summer Tracks (20TH Anniversary Deejays Full Length Versions)","Paradisio;Marisa;DJ Patrick Samoy",2017-06-21,410533,34,false,,2026-04-25T07:51:01Z,"eurodance,europop,bossa nova,zouk,seresta","Eurodance Floor Records",0.669,0.93,6,-8.332,1,0.0378,0.0446,0.0228,0.0479,0.842,132.95,4
spotify:track:5XVjNRubJUW0iPhhSWpLCj,"Better Off Alone","Who Needs Guitars Anyway?","Alice Deejay",2000-10-01,214883,82,false,,2026-04-25T07:51:01Z,"eurodance,europop","Universal Music, a division of Universal International Music BV",0.671,0.882,8,-6.149,0,0.0552,0.00181,0.667,0.285,0.787,136.955,4
spotify:track:2ItOo66xuIaj638koUqPJd,"Get a Way - Club Mix","Get a Way (All Mixes)","Maxx",1993,337800,62,false,,2026-04-25T07:51:01Z,"eurodance,europop","A45 Music",0.82,0.918,2,-6.444,1,0.0931,0.0244,0.0453,0.112,0.816,132.958,4
spotify:track:6KO6h6EhYk17gl2HKJ15Mm,"Trust Me","Trust Me","Pandora",1993-02-02,206200,68,false,,2026-04-25T07:51:01Z,"eurodance,europop","Pandora",0.66,0.971,2,-5.806,1,0.0356,0.00436,0.03,0.0555,0.627,138.112,4
spotify:track:3NlUb0YFzQ7GWVInW8lwR4,"Megamix - Short Version","Take Away the Colour '95 Reconstruction","Ice Mc",1995-01-01,254906,56,false,,2026-04-25T07:51:01Z,"eurodance","DWA Records",0.75,0.893,0,-8.712,1,0.0299,0.017,0.000213,0.216,0.881,138.268,4
spotify:track:6hKi0TR2wj6L9kyTLgfgFz,"Scare Me (feat. Karra)","Scare Me (feat. Karra)","LUM!X;KSHMR;Gabry Ponte;Karra",2020-09-18,142222,54,false,,2026-04-25T07:51:01Z,"slap house,melbourne bounce,big room,edm,electrónica,italo dance","Spinnin' Records",0.715,0.879,2,-4.632,0,0.368,0.0166,0,0.0968,0.302,134.97,4
spotify:track:61qJpvYLPGMO0qpko0yflD,"Secret","The Game","Crispy",1998-06-01,219266,55,false,,2026-04-25T07:51:01Z,"europop,eurodance,bubblegum pop","Iceberg Records",0.698,0.977,11,-3.435,0,0.0338,0.0208,0.0306,0.211,0.965,136.989,4
spotify:track:5OJbTix8eJQuZhIUJK8EDW,"Eins Zwei Polizei","Was Ist Das?","Mo-Do",1995-01-01,313426,62,false,,2026-04-25T07:51:01Z,"eurodance,europop","Plastika",0.712,0.946,4,-11.8,0,0.0321,0.0127,0.253,0.419,0.983,144.885,4
spotify:track:3G0VnuTzNNJBIHvJqeTlGv,"Max Don't Have Sex with Your Ex","Sex Affairs","E-Rotic",1995-05-29,210066,64,true,,2026-04-25T07:51:01Z,"eurodance,europop","Bros Music",0.566,0.993,9,-5.547,0,0.0712,0.0093,0.00064,0.367,0.606,139.878,4
spotify:track:3dxDj8pDPlIHCIrUPXuCeG,"Sandstorm","Before the Storm","Darude",2000-01-01,225666,73,false,,2026-04-25T07:51:01Z,"eurodance","16 Inch Records",0.532,0.967,11,-7.977,0,0.0457,0.146,0.985,0.115,0.59,136.083,4
spotify:track:4L6T8LOA6ALBLRnlk0gAsQ,"International Love - Sped Up & Reverb","International Love (Sped Up & Reverb)","DJ Michael Double",2022-07-05,208645,50,false,,2026-04-25T07:51:01Z,"","DJ Michael Double",0.646,0.755,10,-5.438,0,0.098,0.00993,0,0.302,0.629,130.047,4
spotify:track:5dZwIExCMi3JpEaT5K3Omb,"Feel This Moment (feat. Christina Aguilera) - Riddler & Reid Stefan Club Mix","Feel This Moment Remixes (feat. Christina Aguilera)","Pitbull;Christina Aguilera;Rich ""Riddler"" Pangilinan;Reid Stefan",2013-04-12,391306,39,false,,2026-04-25T07:51:01Z,"","Mr.305/Polo Grounds Music/RCA Records",0.707,0.942,2,-4.682,1,0.0687,0.0669,0.000381,0.0568,0.444,129.975,4
spotify:track:5aIfLbdgkbH7NbQryd1poB,"Samba de Janeiro","Samba de Janeiro","Bellini",1997-08-01,168444,69,false,,2026-04-25T07:51:01Z,"","Soundness Records",0.655,0.975,2,-4.246,1,0.0539,0.00614,0.632,0.327,0.969,132.967,4
spotify:track:0pEe84mYikUrwdP7hnYJuS,"Together Forever (The Cyber Pet Song)","Super Heroes","Daze",1997,183866,50,false,,2026-04-25T07:51:01Z,"eurodance,europop","Columbia",0.694,0.926,10,-4.704,0,0.0323,0.0269,0.000202,0.237,0.979,130.026,4
spotify:track:623rRTKwGmgjH6sjE9uWLh,"Scatman (ski-ba-bop-ba-dop-bop)","Scatman's World","Scatman John",1995-06-01,215973,74,false,,2026-04-25T07:51:01Z,"eurodance","Iceberg Records",0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272,0.215,0.757,135.982,4
spotify:track:4l2ljvyXOCVNbD5ff7NpM7,"I Like to Move It (feat. The Mad Stuntman) - Erick ""More"" Album Mix","Move It!","Reel 2 Real;Erick Morillo;The Mad Stuntman",1994-10-10,230760,72,false,,2026-04-25T07:51:01Z,"eurodance,soca","Strictly Rhythm Records",0.863,0.781,5,-8.546,0,0.0785,0.0394,0.000292,0.125,0.764,122.938,4
spotify:track:2gkzJU3hVJn9UziHtNYsZd,"Solo Tu","Bella Stella","Highland",1999-06-21,224666,61,false,,2026-04-25T07:51:01Z,"europop,nightcore,eurodance","S.W. Global",0.765,0.899,0,-6.319,0,0.0356,0.0542,0.346,0.379,0.949,123.026,4
